Chromosome	start	end	SNPs
3	12115001	12116000	0
3	12116001	12117000	0
3	12117001	12118000	0
3	12118001	12119000	0
3	12119001	12120000	0
3	12120001	12121000	1
3	12121001	12122000	1
3	12122001	12123000	0
3	12123001	12124000	0
3	12124001	12125000	0
3	12125001	12126000	0
3	12126001	12127000	0
3	12127001	12128000	0
3	12128001	12129000	0
3	12129001	12130000	0
3	12130001	12131000	0
3	12131001	12132000	0
3	12132001	12133000	0
3	12133001	12134000	0
3	12134001	12135000	0
3	12135001	12136000	1
3	12136001	12137000	0
3	12137001	12138000	0
3	12138001	12139000	0
3	12139001	12140000	0
3	12140001	12141000	0
3	12141001	12142000	0
3	12142001	12143000	0
3	12143001	12144000	0
3	12144001	12145000	0
3	12145001	12146000	0
3	12146001	12147000	0
3	12147001	12148000	0
3	12148001	12149000	0
3	12149001	12150000	0
3	12150001	12151000	0
3	12151001	12152000	1
3	12152001	12153000	1
3	12153001	12154000	2
3	12154001	12155000	0
3	12155001	12156000	3
3	12156001	12157000	0
3	12157001	12158000	0
3	12158001	12159000	0
3	12159001	12160000	0
3	12160001	12161000	0
3	12161001	12162000	0
3	12162001	12163000	0
3	12163001	12164000	0
3	12164001	12165000	0
3	12165001	12166000	0
3	12166001	12167000	0
3	12167001	12168000	0
3	12168001	12169000	0
3	12169001	12170000	0
3	12170001	12171000	3
3	12171001	12172000	1
3	12172001	12173000	2
3	12173001	12174000	1
3	12174001	12175000	0
3	12175001	12176000	3
3	12176001	12177000	1
3	12177001	12178000	0
3	12178001	12179000	0
3	12179001	12180000	1
3	12180001	12181000	0
3	12181001	12182000	0
3	12182001	12183000	0
3	12183001	12184000	1
3	12184001	12185000	0
3	12185001	12186000	0
3	12186001	12187000	2
3	12187001	12188000	1
3	12188001	12189000	0
3	12189001	12190000	0
3	12190001	12191000	0
3	12191001	12192000	0
3	12192001	12193000	0
3	12193001	12194000	1
3	12194001	12195000	1
3	12195001	12196000	0
3	12196001	12197000	1
3	12197001	12198000	1
3	12198001	12199000	0
3	12199001	12200000	1
3	12200001	12201000	3
3	12201001	12202000	0
3	12202001	12203000	0
3	12203001	12204000	0
3	12204001	12205000	0
3	12205001	12206000	0
3	12206001	12207000	0
3	12207001	12208000	0
3	12208001	12209000	2
3	12209001	12210000	4
3	12210001	12211000	2
3	12211001	12212000	0
3	12212001	12213000	1
3	12213001	12214000	0
3	12214001	12215000	1
3	12215001	12216000	1
3	12216001	12217000	1
3	12217001	12218000	3
3	12218001	12219000	2
3	12219001	12220000	1
3	12220001	12221000	1
3	12221001	12222000	0
3	12222001	12223000	4
3	12223001	12224000	1
3	12224001	12225000	0
3	12225001	12226000	0
3	12226001	12227000	0
3	12227001	12228000	0
3	12228001	12229000	0
3	12229001	12230000	1
3	12230001	12231000	0
3	12231001	12232000	0
3	12232001	12233000	1
3	12233001	12234000	0
3	12234001	12235000	1
3	12235001	12236000	0
3	12236001	12237000	0
3	12237001	12238000	2
3	12238001	12239000	0
3	12239001	12240000	1
3	12240001	12241000	2
3	12241001	12242000	1
3	12242001	12243000	3
3	12243001	12244000	3
3	12244001	12245000	2
3	12245001	12246000	0
3	12246001	12247000	1
3	12247001	12248000	0
3	12248001	12249000	0
3	12249001	12250000	0
3	12250001	12251000	0
3	12251001	12252000	0
3	12252001	12253000	0
3	12253001	12254000	0
3	12254001	12255000	0
3	12255001	12256000	0
3	12256001	12257000	0
3	12257001	12258000	0
3	12258001	12259000	0
3	12259001	12260000	1
3	12260001	12261000	1
3	12261001	12262000	1
3	12262001	12263000	0
3	12263001	12264000	0
3	12264001	12265000	3
3	12265001	12266000	0
3	12266001	12267000	0
3	12267001	12268000	0
3	12268001	12269000	3
3	12269001	12270000	2
3	12270001	12271000	0
3	12271001	12272000	2
3	12272001	12273000	0
3	12273001	12274000	0
3	12274001	12275000	0
3	12275001	12276000	1
3	12276001	12277000	2
3	12277001	12278000	0
3	12278001	12279000	0
3	12279001	12280000	0
3	12280001	12281000	1
3	12281001	12282000	2
3	12282001	12283000	2
3	12283001	12284000	0
3	12284001	12285000	0
3	12285001	12286000	0
3	12286001	12287000	0
3	12287001	12288000	3
3	12288001	12289000	0
3	12289001	12290000	2
3	12290001	12291000	0
3	12291001	12292000	0
3	12292001	12293000	0
3	12293001	12294000	0
3	12294001	12295000	1
3	12295001	12296000	0
3	12296001	12297000	0
3	12297001	12298000	1
3	12298001	12299000	0
3	12299001	12300000	0
3	12300001	12301000	0
3	12301001	12302000	0
3	12302001	12303000	1
3	12303001	12304000	0
3	12304001	12305000	0
3	12305001	12306000	0
3	12306001	12307000	1
3	12307001	12308000	0
3	12308001	12309000	0
3	12309001	12310000	0
3	12310001	12311000	0
3	12311001	12312000	3
3	12312001	12313000	0
3	12313001	12314000	0
3	12314001	12315000	0
3	12315001	12316000	0
3	12316001	12317000	0
3	12317001	12318000	0
3	12318001	12319000	0
3	12319001	12320000	0
3	12320001	12321000	0
3	12321001	12322000	0
3	12322001	12323000	0
3	12323001	12324000	1
3	12324001	12325000	1
3	12325001	12326000	1
3	12326001	12327000	1
3	12327001	12328000	1
3	12328001	12329000	1
3	12329001	12330000	2
3	12330001	12331000	1
3	12331001	12332000	0
3	12332001	12333000	0
3	12333001	12334000	0
3	12334001	12335000	1
3	12335001	12336000	0
3	12336001	12337000	0
3	12337001	12338000	0
3	12338001	12339000	0
3	12339001	12340000	0
3	12340001	12341000	0
3	12341001	12342000	0
3	12342001	12343000	0
3	12343001	12344000	1
3	12344001	12345000	0
3	12345001	12346000	0
3	12346001	12347000	0
3	12347001	12348000	0
3	12348001	12349000	1
3	12349001	12350000	0
3	12350001	12351000	0
3	12351001	12352000	0
3	12352001	12353000	0
3	12353001	12354000	1
3	12354001	12355000	1
3	12355001	12356000	0
3	12356001	12357000	0
3	12357001	12358000	0
3	12358001	12359000	0
3	12359001	12360000	1
3	12360001	12361000	0
3	12361001	12362000	2
3	12362001	12363000	0
3	12363001	12364000	1
3	12364001	12365000	1
3	12365001	12366000	0
3	12366001	12367000	0
3	12367001	12368000	0
3	12368001	12369000	0
3	12369001	12370000	0
3	12370001	12371000	1
3	12371001	12372000	1
3	12372001	12373000	1
3	12373001	12374000	0
3	12374001	12375000	1
3	12375001	12376000	2
3	12376001	12377000	0
3	12377001	12378000	1
3	12378001	12379000	0
3	12379001	12380000	0
3	12380001	12381000	0
3	12381001	12382000	2
3	12382001	12383000	1
3	12383001	12384000	0
3	12384001	12385000	3
3	12385001	12386000	2
3	12386001	12387000	0
3	12387001	12388000	4
3	12388001	12389000	0
3	12389001	12390000	1
3	12390001	12391000	3
3	12391001	12392000	2
3	12392001	12393000	0
3	12393001	12394000	1
3	12394001	12395000	1
3	12395001	12396000	2
3	12396001	12397000	2
3	12397001	12398000	0
3	12398001	12399000	0
3	12399001	12400000	0
3	12400001	12401000	0
3	12401001	12402000	0
3	12402001	12403000	0
3	12403001	12404000	0
3	12404001	12405000	2
3	12405001	12406000	0
3	12406001	12407000	2
3	12407001	12408000	0
3	12408001	12409000	4
3	12409001	12410000	1
3	12410001	12411000	1
3	12411001	12412000	2
3	12412001	12413000	1
3	12413001	12414000	4
3	12414001	12415000	0
3	12415001	12416000	2
3	12416001	12417000	0
3	12417001	12418000	0
3	12418001	12419000	3
3	12419001	12420000	0
3	12420001	12421000	0
3	12421001	12422000	0
3	12422001	12423000	0
3	12423001	12424000	0
3	12424001	12425000	0
3	12425001	12426000	0
3	12426001	12427000	0
3	12427001	12428000	0
3	12428001	12429000	1
3	12429001	12430000	2
3	12430001	12431000	1
3	12431001	12432000	0
3	12432001	12433000	0
3	12433001	12434000	0
3	12434001	12435000	0
3	12435001	12436000	0
3	12436001	12437000	0
3	12437001	12438000	0
3	12438001	12439000	0
3	12439001	12440000	1
3	12440001	12441000	1
3	12441001	12442000	0
3	12442001	12443000	0
3	12443001	12444000	4
3	12444001	12445000	2
3	12445001	12446000	0
3	12446001	12447000	2
3	12447001	12448000	2
3	12448001	12449000	0
3	12449001	12450000	0
3	12450001	12451000	0
3	12451001	12452000	0
3	12452001	12453000	0
3	12453001	12454000	0
3	12454001	12455000	0
3	12455001	12456000	0
3	12456001	12457000	0
3	12457001	12458000	0
3	12458001	12459000	1
3	12459001	12460000	3
3	12460001	12461000	1
3	12461001	12462000	0
3	12462001	12463000	0
3	12463001	12464000	1
3	12464001	12465000	1
3	12465001	12466000	0
3	12466001	12467000	1
3	12467001	12468000	0
3	12468001	12469000	0
3	12469001	12470000	0
3	12470001	12471000	0
3	12471001	12472000	0
3	12472001	12473000	0
3	12473001	12474000	0
3	12474001	12475000	1
3	12475001	12476000	3
3	12476001	12477000	1
3	12477001	12478000	3
3	12478001	12479000	4
3	12479001	12480000	2
3	12480001	12481000	3
3	12481001	12482000	1
3	12482001	12483000	1
3	12483001	12484000	1
3	12484001	12485000	0
3	12485001	12486000	1
3	12486001	12487000	1
3	12487001	12488000	0
3	12488001	12489000	0
3	12489001	12490000	2
3	12490001	12491000	1
3	12491001	12492000	0
3	12492001	12493000	0
3	12493001	12494000	0
3	12494001	12495000	0
3	12495001	12496000	0
3	12496001	12497000	1
3	12497001	12498000	2
3	12498001	12499000	0
3	12499001	12500000	0
3	12500001	12501000	0
3	12501001	12502000	0
3	12502001	12503000	2
3	12503001	12504000	0
3	12504001	12505000	0
3	12505001	12506000	3
3	12506001	12507000	3
3	12507001	12508000	0
3	12508001	12509000	0
3	12509001	12510000	0
3	12510001	12511000	1
3	12511001	12512000	0
3	12512001	12513000	0
3	12513001	12514000	0
3	12514001	12515000	0
3	12515001	12516000	0
3	12516001	12517000	0
3	12517001	12518000	0
3	12518001	12519000	0
3	12519001	12520000	0
3	12520001	12521000	0
3	12521001	12522000	0
3	12522001	12523000	0
3	12523001	12524000	0
3	12524001	12525000	1
3	12525001	12526000	0
3	12526001	12527000	1
3	12527001	12528000	0
3	12528001	12529000	2
3	12529001	12530000	1
3	12530001	12531000	2
3	12531001	12532000	0
3	12532001	12533000	0
3	12533001	12534000	0
3	12534001	12535000	0
3	12535001	12536000	0
3	12536001	12537000	0
3	12537001	12538000	0
3	12538001	12539000	0
3	12539001	12540000	0
3	12540001	12541000	1
3	12541001	12542000	1
3	12542001	12543000	0
3	12543001	12544000	1
3	12544001	12545000	2
3	12545001	12546000	1
3	12546001	12547000	1
3	12547001	12548000	1
3	12548001	12549000	3
3	12549001	12550000	1
3	12550001	12551000	1
3	12551001	12552000	0
3	12552001	12553000	0
3	12553001	12554000	0
3	12554001	12555000	1
3	12555001	12556000	0
3	12556001	12557000	0
3	12557001	12558000	0
3	12558001	12559000	0
3	12559001	12560000	0
3	12560001	12561000	0
3	12561001	12562000	0
3	12562001	12563000	0
3	12563001	12564000	0
3	12564001	12565000	0
3	12565001	12566000	0
3	12566001	12567000	0
3	12567001	12568000	2
3	12568001	12569000	3
3	12569001	12570000	0
3	12570001	12571000	4
3	12571001	12572000	0
3	12572001	12573000	2
3	12573001	12574000	0
3	12574001	12575000	1
3	12575001	12576000	0
3	12576001	12577000	0
3	12577001	12578000	0
3	12578001	12579000	0
3	12579001	12580000	0
3	12580001	12581000	0
3	12581001	12582000	0
3	12582001	12583000	2
3	12583001	12584000	0
3	12584001	12585000	2
3	12585001	12586000	1
3	12586001	12587000	0
3	12587001	12588000	1
3	12588001	12589000	0
3	12589001	12590000	2
3	12590001	12591000	1
3	12591001	12592000	3
3	12592001	12593000	0
3	12593001	12594000	0
3	12594001	12595000	0
3	12595001	12596000	0
3	12596001	12597000	0
3	12597001	12598000	2
3	12598001	12599000	0
3	12599001	12600000	0
3	12600001	12601000	0
3	12601001	12602000	0
3	12602001	12603000	0
3	12603001	12604000	0
3	12604001	12605000	0
3	12605001	12606000	0
3	12606001	12607000	0
3	12607001	12608000	3
3	12608001	12609000	0
3	12609001	12610000	0
3	12610001	12611000	0
3	12611001	12612000	0
3	12612001	12613000	1
3	12613001	12614000	0
3	12614001	12615000	1
3	12615001	12616000	0
3	12616001	12617000	1
3	12617001	12618000	1
3	12618001	12619000	1
3	12619001	12620000	0
3	12620001	12621000	1
3	12621001	12622000	2
3	12622001	12623000	1
3	12623001	12624000	1
3	12624001	12625000	0
3	12625001	12626000	1
3	12626001	12627000	3
3	12627001	12628000	5
3	12628001	12629000	0
3	12629001	12630000	1
3	12630001	12631000	2
3	12631001	12632000	0
3	12632001	12633000	2
3	12633001	12634000	1
3	12634001	12635000	2
3	12635001	12636000	4
3	12636001	12637000	1
3	12637001	12638000	1
3	12638001	12639000	1
3	12639001	12640000	0
3	12640001	12641000	0
3	12641001	12642000	0
3	12642001	12643000	0
3	12643001	12644000	0
3	12644001	12645000	3
3	12645001	12646000	0
3	12646001	12647000	2
3	12647001	12648000	1
3	12648001	12649000	1
3	12649001	12650000	3
3	12650001	12651000	3
3	12651001	12652000	3
3	12652001	12653000	2
3	12653001	12654000	2
3	12654001	12655000	3
3	12655001	12656000	0
3	12656001	12657000	1
3	12657001	12658000	3
3	12658001	12659000	1
3	12659001	12660000	1
3	12660001	12661000	2
3	12661001	12662000	1
3	12662001	12663000	1
3	12663001	12664000	4
3	12664001	12665000	4
3	12665001	12666000	0
3	12666001	12667000	0
3	12667001	12668000	0
3	12668001	12669000	0
3	12669001	12670000	0
3	12670001	12671000	0
3	12671001	12672000	1
3	12672001	12673000	0
3	12673001	12674000	2
3	12674001	12675000	2
3	12675001	12676000	2
3	12676001	12677000	0
3	12677001	12678000	0
3	12678001	12679000	0
3	12679001	12680000	0
3	12680001	12681000	0
3	12681001	12682000	0
3	12682001	12683000	0
3	12683001	12684000	0
3	12684001	12685000	0
3	12685001	12686000	0
3	12686001	12687000	0
3	12687001	12688000	1
3	12688001	12689000	1
3	12689001	12690000	0
3	12690001	12691000	0
3	12691001	12692000	0
3	12692001	12693000	0
3	12693001	12694000	0
3	12694001	12695000	0
3	12695001	12696000	0
3	12696001	12697000	1
3	12697001	12698000	2
3	12698001	12699000	1
3	12699001	12700000	1
3	12700001	12701000	0
3	12701001	12702000	3
3	12702001	12703000	1
3	12703001	12704000	2
3	12704001	12705000	1
3	12705001	12706000	1
3	12706001	12707000	0
3	12707001	12708000	0
3	12708001	12709000	1
3	12709001	12710000	1
3	12710001	12711000	0
3	12711001	12712000	0
3	12712001	12713000	1
3	12713001	12714000	1
3	12714001	12715000	0
3	12715001	12716000	1
3	12716001	12717000	1
3	12717001	12718000	1
3	12718001	12719000	1
3	12719001	12720000	2
3	12720001	12721000	2
3	12721001	12722000	0
3	12722001	12723000	1
3	12723001	12724000	0
3	12724001	12725000	1
3	12725001	12726000	1
3	12726001	12727000	0
3	12727001	12728000	0
3	12728001	12729000	0
3	12729001	12730000	0
3	12730001	12731000	0
3	12731001	12732000	0
3	12732001	12733000	0
3	12733001	12734000	0
3	12734001	12735000	0
3	12735001	12736000	0
3	12736001	12737000	2
3	12737001	12738000	1
3	12738001	12739000	4
3	12739001	12740000	1
3	12740001	12741000	1
3	12741001	12742000	0
3	12742001	12743000	0
3	12743001	12744000	1
3	12744001	12745000	0
3	12745001	12746000	0
3	12746001	12747000	0
3	12747001	12748000	0
3	12748001	12749000	0
3	12749001	12750000	0
3	12750001	12751000	1
3	12751001	12752000	3
3	12752001	12753000	2
3	12753001	12754000	1
3	12754001	12755000	0
3	12755001	12756000	0
3	12756001	12757000	0
3	12757001	12758000	0
3	12758001	12759000	4
3	12759001	12760000	0
3	12760001	12761000	2
3	12761001	12762000	0
3	12762001	12763000	0
3	12763001	12764000	2
3	12764001	12765000	1
3	12765001	12766000	2
3	12766001	12767000	1
3	12767001	12768000	0
3	12768001	12769000	0
3	12769001	12770000	0
3	12770001	12771000	0
3	12771001	12772000	0
3	12772001	12773000	0
3	12773001	12774000	1
3	12774001	12775000	1
3	12775001	12776000	0
3	12776001	12777000	1
3	12777001	12778000	0
3	12778001	12779000	0
3	12779001	12780000	0
3	12780001	12781000	0
3	12781001	12782000	0
3	12782001	12783000	1
3	12783001	12784000	0
3	12784001	12785000	0
3	12785001	12786000	0
3	12786001	12787000	0
3	12787001	12788000	0
3	12788001	12789000	0
3	12789001	12790000	0
3	12790001	12791000	1
3	12791001	12792000	2
3	12792001	12793000	1
3	12793001	12794000	2
3	12794001	12795000	0
3	12795001	12796000	0
3	12796001	12797000	0
3	12797001	12798000	1
3	12798001	12799000	0
3	12799001	12800000	1
3	12800001	12801000	1
3	12801001	12802000	0
3	12802001	12803000	1
3	12803001	12804000	0
3	12804001	12805000	2
3	12805001	12806000	1
3	12806001	12807000	0
3	12807001	12808000	2
3	12808001	12809000	1
3	12809001	12810000	1
3	12810001	12811000	0
3	12811001	12812000	1
3	12812001	12813000	0
3	12813001	12814000	5
3	12814001	12815000	1
3	12815001	12816000	3
3	12816001	12817000	0
3	12817001	12818000	1
3	12818001	12819000	0
3	12819001	12820000	0
3	12820001	12821000	0
3	12821001	12822000	3
3	12822001	12823000	0
3	12823001	12824000	0
3	12824001	12825000	0
3	12825001	12826000	1
3	12826001	12827000	2
3	12827001	12828000	1
3	12828001	12829000	0
3	12829001	12830000	0
3	12830001	12831000	0
3	12831001	12832000	0
3	12832001	12833000	0
3	12833001	12834000	0
3	12834001	12835000	0
3	12835001	12836000	0
3	12836001	12837000	0
3	12837001	12838000	0
3	12838001	12839000	1
3	12839001	12840000	0
3	12840001	12841000	1
3	12841001	12842000	0
3	12842001	12843000	3
3	12843001	12844000	1
3	12844001	12845000	1
3	12845001	12846000	1
3	12846001	12847000	2
3	12847001	12848000	0
3	12848001	12849000	2
3	12849001	12850000	1
3	12850001	12851000	0
3	12851001	12852000	2
3	12852001	12853000	1
3	12853001	12854000	1
3	12854001	12855000	1
3	12855001	12856000	0
3	12856001	12857000	2
3	12857001	12858000	0
3	12858001	12859000	0
3	12859001	12860000	0
3	12860001	12861000	0
3	12861001	12862000	0
3	12862001	12863000	0
3	12863001	12864000	0
3	12864001	12865000	0
3	12865001	12866000	0
3	12866001	12867000	0
3	12867001	12868000	0
3	12868001	12869000	0
3	12869001	12870000	4
3	12870001	12871000	0
3	12871001	12872000	1
3	12872001	12873000	0
3	12873001	12874000	1
3	12874001	12875000	0
3	12875001	12876000	1
3	12876001	12877000	2
3	12877001	12878000	1
3	12878001	12879000	0
3	12879001	12880000	0
3	12880001	12881000	0
3	12881001	12882000	0
3	12882001	12883000	0
3	12883001	12884000	1
3	12884001	12885000	2
3	12885001	12886000	1
3	12886001	12887000	0
3	12887001	12888000	0
3	12888001	12889000	1
3	12889001	12890000	1
3	12890001	12891000	0
3	12891001	12892000	1
3	12892001	12893000	1
3	12893001	12894000	1
3	12894001	12895000	1
3	12895001	12896000	2
3	12896001	12897000	2
3	12897001	12898000	0
3	12898001	12899000	0
3	12899001	12900000	1
3	12900001	12901000	1
3	12901001	12902000	0
3	12902001	12903000	0
3	12903001	12904000	4
3	12904001	12905000	0
3	12905001	12906000	1
3	12906001	12907000	2
3	12907001	12908000	0
3	12908001	12909000	0
3	12909001	12910000	1
3	12910001	12911000	1
3	12911001	12912000	0
3	12912001	12913000	1
3	12913001	12914000	2
3	12914001	12915000	0
3	12915001	12916000	0
3	12916001	12917000	0
3	12917001	12918000	0
3	12918001	12919000	1
3	12919001	12920000	0
3	12920001	12921000	0
3	12921001	12922000	0
3	12922001	12923000	1
3	12923001	12924000	2
3	12924001	12925000	0
3	12925001	12926000	3
3	12926001	12927000	0
3	12927001	12928000	0
3	12928001	12929000	0
3	12929001	12930000	0
3	12930001	12931000	0
3	12931001	12932000	3
3	12932001	12933000	0
3	12933001	12934000	1
3	12934001	12935000	1
3	12935001	12936000	0
3	12936001	12937000	1
3	12937001	12938000	3
3	12938001	12939000	1
3	12939001	12940000	3
3	12940001	12941000	0
3	12941001	12942000	0
3	12942001	12943000	4
3	12943001	12944000	0
3	12944001	12945000	1
3	12945001	12946000	0
3	12946001	12947000	0
3	12947001	12948000	0
3	12948001	12949000	0
3	12949001	12950000	0
3	12950001	12951000	0
3	12951001	12952000	1
3	12952001	12953000	1
3	12953001	12954000	0
3	12954001	12955000	2
3	12955001	12956000	2
3	12956001	12957000	1
3	12957001	12958000	1
3	12958001	12959000	0
3	12959001	12960000	0
3	12960001	12961000	2
3	12961001	12962000	2
3	12962001	12963000	0
3	12963001	12964000	0
3	12964001	12965000	2
3	12965001	12966000	1
3	12966001	12967000	2
3	12967001	12968000	0
3	12968001	12969000	3
3	12969001	12970000	2
3	12970001	12971000	0
3	12971001	12972000	0
3	12972001	12973000	3
3	12973001	12974000	1
3	12974001	12975000	0
3	12975001	12976000	3
3	12976001	12977000	4
3	12977001	12978000	4
3	12978001	12979000	1
3	12979001	12980000	0
3	12980001	12981000	0
3	12981001	12982000	1
3	12982001	12983000	4
3	12983001	12984000	3
3	12984001	12985000	1
3	12985001	12986000	6
3	12986001	12987000	3
3	12987001	12988000	0
3	12988001	12989000	1
3	12989001	12990000	1
3	12990001	12991000	1
3	12991001	12992000	0
3	12992001	12993000	1
3	12993001	12994000	0
3	12994001	12995000	4
3	12995001	12996000	3
3	12996001	12997000	1
3	12997001	12998000	0
3	12998001	12999000	0
3	12999001	13000000	1
3	13000001	13001000	0
3	13001001	13002000	0
3	13002001	13003000	1
3	13003001	13004000	0
3	13004001	13005000	0
3	13005001	13006000	1
3	13006001	13007000	0
3	13007001	13008000	1
3	13008001	13009000	0
3	13009001	13010000	1
3	13010001	13011000	4
3	13011001	13012000	1
3	13012001	13013000	1
3	13013001	13014000	3
3	13014001	13015000	0
3	13015001	13016000	0
3	13016001	13017000	0
3	13017001	13018000	0
3	13018001	13019000	2
3	13019001	13020000	1
3	13020001	13021000	2
3	13021001	13022000	2
3	13022001	13023000	2
3	13023001	13024000	1
3	13024001	13025000	2
3	13025001	13026000	1
3	13026001	13027000	0
3	13027001	13028000	0
3	13028001	13029000	0
3	13029001	13030000	1
3	13030001	13031000	3
3	13031001	13032000	2
3	13032001	13033000	0
3	13033001	13034000	1
3	13034001	13035000	2
3	13035001	13036000	1
3	13036001	13037000	0
3	13037001	13038000	0
3	13038001	13039000	0
3	13039001	13040000	0
3	13040001	13041000	2
3	13041001	13042000	0
3	13042001	13043000	4
3	13043001	13044000	4
3	13044001	13045000	3
3	13045001	13046000	1
3	13046001	13047000	0
3	13047001	13048000	2
