Chromosome	start	end	SNPs
10	63433001	63434000	0
10	63432001	63433000	1
10	63431001	63432000	1
10	63430001	63431000	0
10	63429001	63430000	0
10	63428001	63429000	0
10	63427001	63428000	0
10	63426001	63427000	0
10	63425001	63426000	0
10	63424001	63425000	0
10	63423001	63424000	0
10	63422001	63423000	1
10	63421001	63422000	0
10	63420001	63421000	0
10	63419001	63420000	0
10	63418001	63419000	0
10	63417001	63418000	1
10	63416001	63417000	0
10	63415001	63416000	1
10	63414001	63415000	1
10	63413001	63414000	1
10	63412001	63413000	0
10	63411001	63412000	0
10	63410001	63411000	1
10	63409001	63410000	0
10	63408001	63409000	0
10	63407001	63408000	0
10	63406001	63407000	0
10	63405001	63406000	0
10	63404001	63405000	0
10	63403001	63404000	0
10	63402001	63403000	1
10	63401001	63402000	0
10	63400001	63401000	0
10	63399001	63400000	1
10	63398001	63399000	1
10	63397001	63398000	0
10	63396001	63397000	0
10	63395001	63396000	2
10	63394001	63395000	1
10	63393001	63394000	0
10	63392001	63393000	0
10	63391001	63392000	0
10	63390001	63391000	0
10	63389001	63390000	2
10	63388001	63389000	0
10	63387001	63388000	1
10	63386001	63387000	0
10	63385001	63386000	1
10	63384001	63385000	0
10	63383001	63384000	1
10	63382001	63383000	0
10	63381001	63382000	1
10	63380001	63381000	0
10	63379001	63380000	0
10	63378001	63379000	2
10	63377001	63378000	3
10	63376001	63377000	0
10	63375001	63376000	0
10	63374001	63375000	1
10	63373001	63374000	0
10	63372001	63373000	0
10	63371001	63372000	0
10	63370001	63371000	0
10	63369001	63370000	0
10	63368001	63369000	1
10	63367001	63368000	1
10	63366001	63367000	0
10	63365001	63366000	0
10	63364001	63365000	1
10	63363001	63364000	0
10	63362001	63363000	0
10	63361001	63362000	2
10	63360001	63361000	0
10	63359001	63360000	0
10	63358001	63359000	0
10	63357001	63358000	0
10	63356001	63357000	0
10	63355001	63356000	0
10	63354001	63355000	0
10	63353001	63354000	0
10	63352001	63353000	0
10	63351001	63352000	0
10	63350001	63351000	0
10	63349001	63350000	0
10	63348001	63349000	0
10	63347001	63348000	0
10	63346001	63347000	0
10	63345001	63346000	0
10	63344001	63345000	0
10	63343001	63344000	0
10	63342001	63343000	0
10	63341001	63342000	0
10	63340001	63341000	1
10	63339001	63340000	1
10	63338001	63339000	0
10	63337001	63338000	1
10	63336001	63337000	2
10	63335001	63336000	0
10	63334001	63335000	0
10	63333001	63334000	0
10	63332001	63333000	0
10	63331001	63332000	0
10	63330001	63331000	1
10	63329001	63330000	0
10	63328001	63329000	0
10	63327001	63328000	0
10	63326001	63327000	2
10	63325001	63326000	4
10	63324001	63325000	0
10	63323001	63324000	0
10	63322001	63323000	0
10	63321001	63322000	1
10	63320001	63321000	0
10	63319001	63320000	0
10	63318001	63319000	0
10	63317001	63318000	0
10	63316001	63317000	0
10	63315001	63316000	0
10	63314001	63315000	0
10	63313001	63314000	0
10	63312001	63313000	0
10	63311001	63312000	1
10	63310001	63311000	0
10	63309001	63310000	0
10	63308001	63309000	0
10	63307001	63308000	0
10	63306001	63307000	0
10	63305001	63306000	2
10	63304001	63305000	0
10	63303001	63304000	1
10	63302001	63303000	1
10	63301001	63302000	0
10	63300001	63301000	0
10	63299001	63300000	0
10	63298001	63299000	0
10	63297001	63298000	0
10	63296001	63297000	1
10	63295001	63296000	1
10	63294001	63295000	0
10	63293001	63294000	0
10	63292001	63293000	0
10	63291001	63292000	1
10	63290001	63291000	0
10	63289001	63290000	0
10	63288001	63289000	1
10	63287001	63288000	0
10	63286001	63287000	1
10	63285001	63286000	0
10	63284001	63285000	0
10	63283001	63284000	0
10	63282001	63283000	0
10	63281001	63282000	0
10	63280001	63281000	0
10	63279001	63280000	1
10	63278001	63279000	2
10	63277001	63278000	1
10	63276001	63277000	1
10	63275001	63276000	0
10	63274001	63275000	0
10	63273001	63274000	1
10	63272001	63273000	2
10	63271001	63272000	2
10	63270001	63271000	2
10	63269001	63270000	0
10	63268001	63269000	1
10	63267001	63268000	1
10	63266001	63267000	0
10	63265001	63266000	0
10	63264001	63265000	0
10	63263001	63264000	0
10	63262001	63263000	1
10	63261001	63262000	0
10	63260001	63261000	0
10	63259001	63260000	2
10	63258001	63259000	1
10	63257001	63258000	1
10	63256001	63257000	3
10	63255001	63256000	0
10	63254001	63255000	0
10	63253001	63254000	0
10	63252001	63253000	2
10	63251001	63252000	0
10	63250001	63251000	1
10	63249001	63250000	0
10	63248001	63249000	1
10	63247001	63248000	0
10	63246001	63247000	0
10	63245001	63246000	1
10	63244001	63245000	0
10	63243001	63244000	2
10	63242001	63243000	0
10	63241001	63242000	0
10	63240001	63241000	1
10	63239001	63240000	0
10	63238001	63239000	1
10	63237001	63238000	0
10	63236001	63237000	0
10	63235001	63236000	1
10	63234001	63235000	1
10	63233001	63234000	0
10	63232001	63233000	0
10	63231001	63232000	0
10	63230001	63231000	0
10	63229001	63230000	0
10	63228001	63229000	1
10	63227001	63228000	0
10	63226001	63227000	0
10	63225001	63226000	0
10	63224001	63225000	0
10	63223001	63224000	0
10	63222001	63223000	0
10	63221001	63222000	1
10	63220001	63221000	0
10	63219001	63220000	1
10	63218001	63219000	1
10	63217001	63218000	0
10	63216001	63217000	0
10	63215001	63216000	0
10	63214001	63215000	0
10	63213001	63214000	0
10	63212001	63213000	0
10	63211001	63212000	0
10	63210001	63211000	0
10	63209001	63210000	0
10	63208001	63209000	1
10	63207001	63208000	0
10	63206001	63207000	0
10	63205001	63206000	0
10	63204001	63205000	0
10	63203001	63204000	0
10	63202001	63203000	1
10	63201001	63202000	0
10	63200001	63201000	3
10	63199001	63200000	0
10	63198001	63199000	1
10	63197001	63198000	1
10	63196001	63197000	0
10	63195001	63196000	0
10	63194001	63195000	1
10	63193001	63194000	0
10	63192001	63193000	0
10	63191001	63192000	0
10	63190001	63191000	0
10	63189001	63190000	0
10	63188001	63189000	0
10	63187001	63188000	2
10	63186001	63187000	1
10	63185001	63186000	1
10	63184001	63185000	0
10	63183001	63184000	1
10	63182001	63183000	0
10	63181001	63182000	0
10	63180001	63181000	0
10	63179001	63180000	0
10	63178001	63179000	0
10	63177001	63178000	3
10	63176001	63177000	0
10	63175001	63176000	1
10	63174001	63175000	1
10	63173001	63174000	0
10	63172001	63173000	3
10	63171001	63172000	0
10	63170001	63171000	0
10	63169001	63170000	0
10	63168001	63169000	2
10	63167001	63168000	2
10	63166001	63167000	0
10	63165001	63166000	1
10	63164001	63165000	0
10	63163001	63164000	0
10	63162001	63163000	0
10	63161001	63162000	1
10	63160001	63161000	0
10	63159001	63160000	0
10	63158001	63159000	0
10	63157001	63158000	0
10	63156001	63157000	0
10	63155001	63156000	0
10	63154001	63155000	0
10	63153001	63154000	0
10	63152001	63153000	1
10	63151001	63152000	2
10	63150001	63151000	0
10	63149001	63150000	0
10	63148001	63149000	0
10	63147001	63148000	1
10	63146001	63147000	0
10	63145001	63146000	0
10	63144001	63145000	1
10	63143001	63144000	1
10	63142001	63143000	0
10	63141001	63142000	1
10	63140001	63141000	1
10	63139001	63140000	0
10	63138001	63139000	0
10	63137001	63138000	0
10	63136001	63137000	2
10	63135001	63136000	0
10	63134001	63135000	0
10	63133001	63134000	2
10	63132001	63133000	1
10	63131001	63132000	1
10	63130001	63131000	1
10	63129001	63130000	0
10	63128001	63129000	1
10	63127001	63128000	0
10	63126001	63127000	1
10	63125001	63126000	1
10	63124001	63125000	0
10	63123001	63124000	0
10	63122001	63123000	0
10	63121001	63122000	0
10	63120001	63121000	0
10	63119001	63120000	0
10	63118001	63119000	0
10	63117001	63118000	1
10	63116001	63117000	0
10	63115001	63116000	0
10	63114001	63115000	2
10	63113001	63114000	1
10	63112001	63113000	0
10	63111001	63112000	0
10	63110001	63111000	0
10	63109001	63110000	0
10	63108001	63109000	0
10	63107001	63108000	0
10	63106001	63107000	1
10	63105001	63106000	0
10	63104001	63105000	0
10	63103001	63104000	0
10	63102001	63103000	0
10	63101001	63102000	1
10	63100001	63101000	1
10	63099001	63100000	1
10	63098001	63099000	1
10	63097001	63098000	1
10	63096001	63097000	1
10	63095001	63096000	0
10	63094001	63095000	0
10	63093001	63094000	0
10	63092001	63093000	0
10	63091001	63092000	1
10	63090001	63091000	0
10	63089001	63090000	0
10	63088001	63089000	2
10	63087001	63088000	0
10	63086001	63087000	0
10	63085001	63086000	0
10	63084001	63085000	0
10	63083001	63084000	0
10	63082001	63083000	0
10	63081001	63082000	0
10	63080001	63081000	0
10	63079001	63080000	0
10	63078001	63079000	0
10	63077001	63078000	0
10	63076001	63077000	0
10	63075001	63076000	0
10	63074001	63075000	0
10	63073001	63074000	0
10	63072001	63073000	0
10	63071001	63072000	0
10	63070001	63071000	0
10	63069001	63070000	0
10	63068001	63069000	1
10	63067001	63068000	0
10	63066001	63067000	1
10	63065001	63066000	0
10	63064001	63065000	0
10	63063001	63064000	1
10	63062001	63063000	1
10	63061001	63062000	0
10	63060001	63061000	1
10	63059001	63060000	1
10	63058001	63059000	3
10	63057001	63058000	0
10	63056001	63057000	0
10	63055001	63056000	2
10	63054001	63055000	1
10	63053001	63054000	1
10	63052001	63053000	0
10	63051001	63052000	0
10	63050001	63051000	0
10	63049001	63050000	1
10	63048001	63049000	0
10	63047001	63048000	1
10	63046001	63047000	0
10	63045001	63046000	2
10	63044001	63045000	1
10	63043001	63044000	0
10	63042001	63043000	0
10	63041001	63042000	0
10	63040001	63041000	0
10	63039001	63040000	0
10	63038001	63039000	0
10	63037001	63038000	3
10	63036001	63037000	2
10	63035001	63036000	0
10	63034001	63035000	0
10	63033001	63034000	0
10	63032001	63033000	1
10	63031001	63032000	1
10	63030001	63031000	0
10	63029001	63030000	0
10	63028001	63029000	1
10	63027001	63028000	0
10	63026001	63027000	0
10	63025001	63026000	1
10	63024001	63025000	1
10	63023001	63024000	0
10	63022001	63023000	0
10	63021001	63022000	2
10	63020001	63021000	1
10	63019001	63020000	1
10	63018001	63019000	0
10	63017001	63018000	1
10	63016001	63017000	0
10	63015001	63016000	0
10	63014001	63015000	0
10	63013001	63014000	0
10	63012001	63013000	0
10	63011001	63012000	0
10	63010001	63011000	0
10	63009001	63010000	0
10	63008001	63009000	0
10	63007001	63008000	0
10	63006001	63007000	0
10	63005001	63006000	0
10	63004001	63005000	1
10	63003001	63004000	2
10	63002001	63003000	0
10	63001001	63002000	0
10	63000001	63001000	1
10	62999001	63000000	0
10	62998001	62999000	1
10	62997001	62998000	1
10	62996001	62997000	2
10	62995001	62996000	1
10	62994001	62995000	1
10	62993001	62994000	0
10	62992001	62993000	0
10	62991001	62992000	1
10	62990001	62991000	1
10	62989001	62990000	0
10	62988001	62989000	0
10	62987001	62988000	0
10	62986001	62987000	0
10	62985001	62986000	1
10	62984001	62985000	0
10	62983001	62984000	1
10	62982001	62983000	0
10	62981001	62982000	0
10	62980001	62981000	1
10	62979001	62980000	0
10	62978001	62979000	0
10	62977001	62978000	1
10	62976001	62977000	0
10	62975001	62976000	1
10	62974001	62975000	0
10	62973001	62974000	0
10	62972001	62973000	1
10	62971001	62972000	0
10	62970001	62971000	0
10	62969001	62970000	0
10	62968001	62969000	1
10	62967001	62968000	0
10	62966001	62967000	0
10	62965001	62966000	0
10	62964001	62965000	1
10	62963001	62964000	0
10	62962001	62963000	0
10	62961001	62962000	0
10	62960001	62961000	2
10	62959001	62960000	0
10	62958001	62959000	0
10	62957001	62958000	2
10	62956001	62957000	2
10	62955001	62956000	1
10	62954001	62955000	0
10	62953001	62954000	2
10	62952001	62953000	0
10	62951001	62952000	1
10	62950001	62951000	1
10	62949001	62950000	1
10	62948001	62949000	0
10	62947001	62948000	0
10	62946001	62947000	2
10	62945001	62946000	0
10	62944001	62945000	1
10	62943001	62944000	0
10	62942001	62943000	0
10	62941001	62942000	0
10	62940001	62941000	0
10	62939001	62940000	1
10	62938001	62939000	0
10	62937001	62938000	1
10	62936001	62937000	3
10	62935001	62936000	1
10	62934001	62935000	1
10	62933001	62934000	0
10	62932001	62933000	0
10	62931001	62932000	0
10	62930001	62931000	0
10	62929001	62930000	1
10	62928001	62929000	1
10	62927001	62928000	1
10	62926001	62927000	0
10	62925001	62926000	1
10	62924001	62925000	0
10	62923001	62924000	0
10	62922001	62923000	0
10	62921001	62922000	1
10	62920001	62921000	0
10	62919001	62920000	1
10	62918001	62919000	0
10	62917001	62918000	0
10	62916001	62917000	1
10	62915001	62916000	0
10	62914001	62915000	0
10	62913001	62914000	0
10	62912001	62913000	0
10	62911001	62912000	0
10	62910001	62911000	0
10	62909001	62910000	0
10	62908001	62909000	0
10	62907001	62908000	0
10	62906001	62907000	1
10	62905001	62906000	1
10	62904001	62905000	0
10	62903001	62904000	0
10	62902001	62903000	0
10	62901001	62902000	0
10	62900001	62901000	0
10	62899001	62900000	0
10	62898001	62899000	0
10	62897001	62898000	1
10	62896001	62897000	0
10	62895001	62896000	0
10	62894001	62895000	0
10	62893001	62894000	1
10	62892001	62893000	0
10	62891001	62892000	0
10	62890001	62891000	0
10	62889001	62890000	0
10	62888001	62889000	0
10	62887001	62888000	0
10	62886001	62887000	0
10	62885001	62886000	0
10	62884001	62885000	0
10	62883001	62884000	0
10	62882001	62883000	0
10	62881001	62882000	0
10	62880001	62881000	0
10	62879001	62880000	0
10	62878001	62879000	0
10	62877001	62878000	1
10	62876001	62877000	0
10	62875001	62876000	1
10	62874001	62875000	1
10	62873001	62874000	0
10	62872001	62873000	0
10	62871001	62872000	0
10	62870001	62871000	0
10	62869001	62870000	1
10	62868001	62869000	0
10	62867001	62868000	0
10	62866001	62867000	0
10	62865001	62866000	2
10	62864001	62865000	0
10	62863001	62864000	1
10	62862001	62863000	0
10	62861001	62862000	0
10	62860001	62861000	0
10	62859001	62860000	3
10	62858001	62859000	0
10	62857001	62858000	1
10	62856001	62857000	1
10	62855001	62856000	0
10	62854001	62855000	2
10	62853001	62854000	2
10	62852001	62853000	1
10	62851001	62852000	1
10	62850001	62851000	0
10	62849001	62850000	1
10	62848001	62849000	0
10	62847001	62848000	1
10	62846001	62847000	0
10	62845001	62846000	1
10	62844001	62845000	1
10	62843001	62844000	0
10	62842001	62843000	0
10	62841001	62842000	0
10	62840001	62841000	0
10	62839001	62840000	0
10	62838001	62839000	0
10	62837001	62838000	1
10	62836001	62837000	1
10	62835001	62836000	2
10	62834001	62835000	0
10	62833001	62834000	0
10	62832001	62833000	0
10	62831001	62832000	0
10	62830001	62831000	0
10	62829001	62830000	0
10	62828001	62829000	0
10	62827001	62828000	1
10	62826001	62827000	2
10	62825001	62826000	4
10	62824001	62825000	0
10	62823001	62824000	1
10	62822001	62823000	1
10	62821001	62822000	1
10	62820001	62821000	1
10	62819001	62820000	0
10	62818001	62819000	1
10	62817001	62818000	0
10	62816001	62817000	0
10	62815001	62816000	0
10	62814001	62815000	0
10	62813001	62814000	0
10	62812001	62813000	0
10	62811001	62812000	2
10	62810001	62811000	0
10	62809001	62810000	2
10	62808001	62809000	0
10	62807001	62808000	0
10	62806001	62807000	1
10	62805001	62806000	2
10	62804001	62805000	0
10	62803001	62804000	1
10	62802001	62803000	2
10	62801001	62802000	0
10	62800001	62801000	0
10	62799001	62800000	0
10	62798001	62799000	1
10	62797001	62798000	1
10	62796001	62797000	1
10	62795001	62796000	1
10	62794001	62795000	0
10	62793001	62794000	0
10	62792001	62793000	0
10	62791001	62792000	2
10	62790001	62791000	1
10	62789001	62790000	0
10	62788001	62789000	0
10	62787001	62788000	0
10	62786001	62787000	0
10	62785001	62786000	0
10	62784001	62785000	0
10	62783001	62784000	0
10	62782001	62783000	2
10	62781001	62782000	3
10	62780001	62781000	0
10	62779001	62780000	1
10	62778001	62779000	0
10	62777001	62778000	0
10	62776001	62777000	0
10	62775001	62776000	1
10	62774001	62775000	0
10	62773001	62774000	0
10	62772001	62773000	1
10	62771001	62772000	0
10	62770001	62771000	0
10	62769001	62770000	0
10	62768001	62769000	0
10	62767001	62768000	0
10	62766001	62767000	0
10	62765001	62766000	0
10	62764001	62765000	0
10	62763001	62764000	0
10	62762001	62763000	0
10	62761001	62762000	0
10	62760001	62761000	0
10	62759001	62760000	3
10	62758001	62759000	0
10	62757001	62758000	0
10	62756001	62757000	0
10	62755001	62756000	0
10	62754001	62755000	0
10	62753001	62754000	1
10	62752001	62753000	0
10	62751001	62752000	0
10	62750001	62751000	0
10	62749001	62750000	0
10	62748001	62749000	0
10	62747001	62748000	0
10	62746001	62747000	0
10	62745001	62746000	0
10	62744001	62745000	0
10	62743001	62744000	0
10	62742001	62743000	0
10	62741001	62742000	2
10	62740001	62741000	0
10	62739001	62740000	1
10	62738001	62739000	0
10	62737001	62738000	0
10	62736001	62737000	0
10	62735001	62736000	1
10	62734001	62735000	0
10	62733001	62734000	0
10	62732001	62733000	0
10	62731001	62732000	0
10	62730001	62731000	0
10	62729001	62730000	0
10	62728001	62729000	1
10	62727001	62728000	2
10	62726001	62727000	1
10	62725001	62726000	0
10	62724001	62725000	1
10	62723001	62724000	0
10	62722001	62723000	0
10	62721001	62722000	1
10	62720001	62721000	1
10	62719001	62720000	0
10	62718001	62719000	0
10	62717001	62718000	0
10	62716001	62717000	1
10	62715001	62716000	2
10	62714001	62715000	0
10	62713001	62714000	1
10	62712001	62713000	0
10	62711001	62712000	0
10	62710001	62711000	1
10	62709001	62710000	2
10	62708001	62709000	1
10	62707001	62708000	1
10	62706001	62707000	2
10	62705001	62706000	1
10	62704001	62705000	0
10	62703001	62704000	1
10	62702001	62703000	0
10	62701001	62702000	0
10	62700001	62701000	1
10	62699001	62700000	0
10	62698001	62699000	0
10	62697001	62698000	0
10	62696001	62697000	0
10	62695001	62696000	3
10	62694001	62695000	0
10	62693001	62694000	1
10	62692001	62693000	1
10	62691001	62692000	1
10	62690001	62691000	1
10	62689001	62690000	2
10	62688001	62689000	0
10	62687001	62688000	2
10	62686001	62687000	0
10	62685001	62686000	1
10	62684001	62685000	1
10	62683001	62684000	0
10	62682001	62683000	2
10	62681001	62682000	2
10	62680001	62681000	1
10	62679001	62680000	0
10	62678001	62679000	1
10	62677001	62678000	1
10	62676001	62677000	1
10	62675001	62676000	0
10	62674001	62675000	1
10	62673001	62674000	1
10	62672001	62673000	0
10	62671001	62672000	0
10	62670001	62671000	0
10	62669001	62670000	0
10	62668001	62669000	0
10	62667001	62668000	0
10	62666001	62667000	0
10	62665001	62666000	0
10	62664001	62665000	0
10	62663001	62664000	0
10	62662001	62663000	0
10	62661001	62662000	0
10	62660001	62661000	0
10	62659001	62660000	0
10	62658001	62659000	0
10	62657001	62658000	0
10	62656001	62657000	1
10	62655001	62656000	1
10	62654001	62655000	0
10	62653001	62654000	2
10	62652001	62653000	0
10	62651001	62652000	0
10	62650001	62651000	1
10	62649001	62650000	0
10	62648001	62649000	0
10	62647001	62648000	1
10	62646001	62647000	0
10	62645001	62646000	0
10	62644001	62645000	0
10	62643001	62644000	0
10	62642001	62643000	0
10	62641001	62642000	0
10	62640001	62641000	0
10	62639001	62640000	0
10	62638001	62639000	0
10	62637001	62638000	0
10	62636001	62637000	0
10	62635001	62636000	0
10	62634001	62635000	0
10	62633001	62634000	2
10	62632001	62633000	2
10	62631001	62632000	0
10	62630001	62631000	0
10	62629001	62630000	0
10	62628001	62629000	1
10	62627001	62628000	0
10	62626001	62627000	1
10	62625001	62626000	1
10	62624001	62625000	3
10	62623001	62624000	1
10	62622001	62623000	0
10	62621001	62622000	0
10	62620001	62621000	0
10	62619001	62620000	0
10	62618001	62619000	1
10	62617001	62618000	1
10	62616001	62617000	0
10	62615001	62616000	0
10	62614001	62615000	0
10	62613001	62614000	2
10	62612001	62613000	0
10	62611001	62612000	1
10	62610001	62611000	0
10	62609001	62610000	0
10	62608001	62609000	0
10	62607001	62608000	2
10	62606001	62607000	2
10	62605001	62606000	1
10	62604001	62605000	0
10	62603001	62604000	0
10	62602001	62603000	0
10	62601001	62602000	0
10	62600001	62601000	0
10	62599001	62600000	0
10	62598001	62599000	1
10	62597001	62598000	2
10	62596001	62597000	1
10	62595001	62596000	0
10	62594001	62595000	0
10	62593001	62594000	0
10	62592001	62593000	0
10	62591001	62592000	0
10	62590001	62591000	0
10	62589001	62590000	0
10	62588001	62589000	0
10	62587001	62588000	1
10	62586001	62587000	0
10	62585001	62586000	0
10	62584001	62585000	0
10	62583001	62584000	1
10	62582001	62583000	3
10	62581001	62582000	1
10	62580001	62581000	1
10	62579001	62580000	0
10	62578001	62579000	1
10	62577001	62578000	1
10	62576001	62577000	1
10	62575001	62576000	2
10	62574001	62575000	1
10	62573001	62574000	0
10	62572001	62573000	0
10	62571001	62572000	0
10	62570001	62571000	0
10	62569001	62570000	1
10	62568001	62569000	1
10	62567001	62568000	1
10	62566001	62567000	0
10	62565001	62566000	1
10	62564001	62565000	4
10	62563001	62564000	1
10	62562001	62563000	1
10	62561001	62562000	1
10	62560001	62561000	0
10	62559001	62560000	2
10	62558001	62559000	1
10	62557001	62558000	2
10	62556001	62557000	0
10	62555001	62556000	0
10	62554001	62555000	0
10	62553001	62554000	0
10	62552001	62553000	1
10	62551001	62552000	0
10	62550001	62551000	0
10	62549001	62550000	0
10	62548001	62549000	1
10	62547001	62548000	1
10	62546001	62547000	0
10	62545001	62546000	2
10	62544001	62545000	0
10	62543001	62544000	0
10	62542001	62543000	0
10	62541001	62542000	0
10	62540001	62541000	0
10	62539001	62540000	0
10	62538001	62539000	1
10	62537001	62538000	0
10	62536001	62537000	0
10	62535001	62536000	0
10	62534001	62535000	0
10	62533001	62534000	0
10	62532001	62533000	0
10	62531001	62532000	2
10	62530001	62531000	0
10	62529001	62530000	1
10	62528001	62529000	2
10	62527001	62528000	2
10	62526001	62527000	0
10	62525001	62526000	0
10	62524001	62525000	0
