Chromosome	start	end	SNPs
7	39896001	39897000	0
7	39897001	39898000	0
7	39898001	39899000	1
7	39899001	39900000	0
7	39900001	39901000	0
7	39901001	39902000	1
7	39902001	39903000	1
7	39903001	39904000	0
7	39904001	39905000	2
7	39905001	39906000	1
7	39906001	39907000	0
7	39907001	39908000	1
7	39908001	39909000	0
7	39909001	39910000	0
7	39910001	39911000	1
7	39911001	39912000	0
7	39912001	39913000	0
7	39913001	39914000	0
7	39914001	39915000	1
7	39915001	39916000	1
7	39916001	39917000	0
7	39917001	39918000	0
7	39918001	39919000	0
7	39919001	39920000	1
7	39920001	39921000	0
7	39921001	39922000	0
7	39922001	39923000	0
7	39923001	39924000	0
7	39924001	39925000	0
7	39925001	39926000	0
7	39926001	39927000	1
7	39927001	39928000	0
7	39928001	39929000	0
7	39929001	39930000	0
7	39930001	39931000	1
7	39931001	39932000	1
7	39932001	39933000	1
7	39933001	39934000	0
7	39934001	39935000	0
7	39935001	39936000	0
7	39936001	39937000	0
7	39937001	39938000	0
7	39938001	39939000	0
7	39939001	39940000	0
7	39940001	39941000	1
7	39941001	39942000	0
7	39942001	39943000	0
7	39943001	39944000	0
7	39944001	39945000	0
7	39945001	39946000	0
7	39946001	39947000	1
7	39947001	39948000	1
7	39948001	39949000	0
7	39949001	39950000	0
7	39950001	39951000	0
7	39951001	39952000	0
7	39952001	39953000	1
7	39953001	39954000	1
7	39954001	39955000	0
7	39955001	39956000	0
7	39956001	39957000	1
7	39957001	39958000	0
7	39958001	39959000	2
7	39959001	39960000	0
7	39960001	39961000	1
7	39961001	39962000	2
7	39962001	39963000	1
7	39963001	39964000	1
7	39964001	39965000	0
7	39965001	39966000	0
7	39966001	39967000	1
7	39967001	39968000	2
7	39968001	39969000	0
7	39969001	39970000	0
7	39970001	39971000	0
7	39971001	39972000	1
7	39972001	39973000	1
7	39973001	39974000	1
7	39974001	39975000	0
7	39975001	39976000	0
7	39976001	39977000	2
7	39977001	39978000	1
7	39978001	39979000	1
7	39979001	39980000	0
7	39980001	39981000	0
7	39981001	39982000	0
7	39982001	39983000	0
7	39983001	39984000	2
7	39984001	39985000	1
7	39985001	39986000	3
7	39986001	39987000	0
7	39987001	39988000	0
7	39988001	39989000	0
7	39989001	39990000	1
7	39990001	39991000	0
7	39991001	39992000	0
7	39992001	39993000	0
7	39993001	39994000	2
7	39994001	39995000	0
7	39995001	39996000	0
7	39996001	39997000	1
7	39997001	39998000	0
7	39998001	39999000	0
7	39999001	40000000	0
7	40000001	40001000	1
7	40001001	40002000	0
7	40002001	40003000	0
7	40003001	40004000	0
7	40004001	40005000	0
7	40005001	40006000	0
7	40006001	40007000	1
7	40007001	40008000	0
7	40008001	40009000	0
7	40009001	40010000	0
7	40010001	40011000	2
7	40011001	40012000	1
7	40012001	40013000	0
7	40013001	40014000	1
7	40014001	40015000	0
7	40015001	40016000	1
7	40016001	40017000	0
7	40017001	40018000	3
7	40018001	40019000	3
7	40019001	40020000	2
7	40020001	40021000	0
7	40021001	40022000	1
7	40022001	40023000	0
7	40023001	40024000	0
7	40024001	40025000	0
7	40025001	40026000	2
7	40026001	40027000	1
7	40027001	40028000	0
7	40028001	40029000	4
7	40029001	40030000	1
7	40030001	40031000	3
7	40031001	40032000	5
7	40032001	40033000	1
7	40033001	40034000	2
7	40034001	40035000	7
7	40035001	40036000	0
7	40036001	40037000	3
7	40037001	40038000	2
7	40038001	40039000	3
7	40039001	40040000	0
7	40040001	40041000	2
7	40041001	40042000	2
7	40042001	40043000	1
7	40043001	40044000	2
7	40044001	40045000	3
7	40045001	40046000	1
7	40046001	40047000	0
7	40047001	40048000	2
7	40048001	40049000	1
7	40049001	40050000	2
7	40050001	40051000	0
7	40051001	40052000	1
7	40052001	40053000	4
7	40053001	40054000	4
7	40054001	40055000	3
7	40055001	40056000	1
7	40056001	40057000	0
7	40057001	40058000	0
7	40058001	40059000	0
7	40059001	40060000	2
7	40060001	40061000	2
7	40061001	40062000	2
7	40062001	40063000	4
7	40063001	40064000	0
7	40064001	40065000	1
7	40065001	40066000	1
7	40066001	40067000	0
7	40067001	40068000	3
7	40068001	40069000	2
7	40069001	40070000	2
7	40070001	40071000	1
7	40071001	40072000	3
7	40072001	40073000	1
7	40073001	40074000	4
7	40074001	40075000	1
7	40075001	40076000	1
7	40076001	40077000	1
7	40077001	40078000	0
7	40078001	40079000	3
7	40079001	40080000	1
7	40080001	40081000	3
7	40081001	40082000	0
7	40082001	40083000	1
7	40083001	40084000	1
7	40084001	40085000	0
7	40085001	40086000	3
7	40086001	40087000	1
7	40087001	40088000	3
7	40088001	40089000	2
7	40089001	40090000	3
7	40090001	40091000	0
7	40091001	40092000	1
7	40092001	40093000	0
7	40093001	40094000	1
7	40094001	40095000	0
7	40095001	40096000	1
7	40096001	40097000	1
7	40097001	40098000	1
7	40098001	40099000	1
7	40099001	40100000	0
7	40100001	40101000	3
7	40101001	40102000	2
7	40102001	40103000	0
7	40103001	40104000	0
7	40104001	40105000	0
7	40105001	40106000	0
7	40106001	40107000	0
7	40107001	40108000	0
7	40108001	40109000	0
7	40109001	40110000	1
7	40110001	40111000	0
7	40111001	40112000	1
7	40112001	40113000	0
7	40113001	40114000	0
7	40114001	40115000	1
7	40115001	40116000	0
7	40116001	40117000	0
7	40117001	40118000	0
7	40118001	40119000	2
7	40119001	40120000	1
7	40120001	40121000	2
7	40121001	40122000	0
7	40122001	40123000	0
7	40123001	40124000	3
7	40124001	40125000	0
7	40125001	40126000	0
7	40126001	40127000	0
7	40127001	40128000	2
7	40128001	40129000	0
7	40129001	40130000	0
7	40130001	40131000	1
7	40131001	40132000	0
7	40132001	40133000	0
7	40133001	40134000	1
7	40134001	40135000	2
7	40135001	40136000	1
7	40136001	40137000	0
7	40137001	40138000	1
7	40138001	40139000	0
7	40139001	40140000	0
7	40140001	40141000	0
7	40141001	40142000	0
7	40142001	40143000	1
7	40143001	40144000	0
7	40144001	40145000	2
7	40145001	40146000	1
7	40146001	40147000	0
7	40147001	40148000	1
7	40148001	40149000	1
7	40149001	40150000	0
7	40150001	40151000	1
7	40151001	40152000	2
7	40152001	40153000	1
7	40153001	40154000	0
7	40154001	40155000	0
7	40155001	40156000	0
7	40156001	40157000	1
7	40157001	40158000	0
7	40158001	40159000	0
7	40159001	40160000	0
7	40160001	40161000	1
7	40161001	40162000	0
7	40162001	40163000	1
7	40163001	40164000	0
7	40164001	40165000	0
7	40165001	40166000	0
7	40166001	40167000	1
7	40167001	40168000	0
7	40168001	40169000	2
7	40169001	40170000	1
7	40170001	40171000	0
7	40171001	40172000	0
7	40172001	40173000	2
7	40173001	40174000	1
7	40174001	40175000	0
7	40175001	40176000	1
7	40176001	40177000	1
7	40177001	40178000	1
7	40178001	40179000	0
7	40179001	40180000	0
7	40180001	40181000	0
7	40181001	40182000	1
7	40182001	40183000	1
7	40183001	40184000	2
7	40184001	40185000	1
7	40185001	40186000	0
7	40186001	40187000	1
7	40187001	40188000	0
7	40188001	40189000	0
7	40189001	40190000	3
7	40190001	40191000	0
7	40191001	40192000	0
7	40192001	40193000	0
7	40193001	40194000	0
7	40194001	40195000	0
7	40195001	40196000	0
7	40196001	40197000	0
7	40197001	40198000	0
7	40198001	40199000	1
7	40199001	40200000	2
7	40200001	40201000	0
7	40201001	40202000	0
7	40202001	40203000	0
7	40203001	40204000	2
7	40204001	40205000	1
7	40205001	40206000	1
7	40206001	40207000	0
7	40207001	40208000	2
7	40208001	40209000	0
7	40209001	40210000	0
7	40210001	40211000	0
7	40211001	40212000	1
7	40212001	40213000	1
7	40213001	40214000	0
7	40214001	40215000	1
7	40215001	40216000	0
7	40216001	40217000	0
7	40217001	40218000	0
7	40218001	40219000	1
7	40219001	40220000	0
7	40220001	40221000	0
7	40221001	40222000	2
7	40222001	40223000	1
7	40223001	40224000	0
7	40224001	40225000	0
7	40225001	40226000	0
7	40226001	40227000	1
7	40227001	40228000	0
7	40228001	40229000	0
7	40229001	40230000	0
7	40230001	40231000	1
7	40231001	40232000	0
7	40232001	40233000	0
7	40233001	40234000	2
7	40234001	40235000	0
7	40235001	40236000	0
7	40236001	40237000	0
7	40237001	40238000	0
7	40238001	40239000	0
7	40239001	40240000	0
7	40240001	40241000	0
7	40241001	40242000	0
7	40242001	40243000	0
7	40243001	40244000	1
7	40244001	40245000	2
7	40245001	40246000	3
7	40246001	40247000	1
7	40247001	40248000	0
7	40248001	40249000	0
7	40249001	40250000	0
7	40250001	40251000	0
7	40251001	40252000	0
7	40252001	40253000	0
7	40253001	40254000	1
7	40254001	40255000	0
7	40255001	40256000	1
7	40256001	40257000	0
7	40257001	40258000	1
7	40258001	40259000	0
7	40259001	40260000	0
7	40260001	40261000	0
7	40261001	40262000	1
7	40262001	40263000	1
7	40263001	40264000	2
7	40264001	40265000	0
7	40265001	40266000	3
7	40266001	40267000	1
7	40267001	40268000	0
7	40268001	40269000	1
7	40269001	40270000	1
7	40270001	40271000	0
7	40271001	40272000	0
7	40272001	40273000	0
7	40273001	40274000	1
7	40274001	40275000	2
7	40275001	40276000	1
7	40276001	40277000	2
7	40277001	40278000	2
7	40278001	40279000	0
7	40279001	40280000	1
7	40280001	40281000	1
7	40281001	40282000	0
7	40282001	40283000	1
7	40283001	40284000	0
7	40284001	40285000	1
7	40285001	40286000	0
7	40286001	40287000	0
7	40287001	40288000	0
7	40288001	40289000	1
7	40289001	40290000	0
7	40290001	40291000	0
7	40291001	40292000	0
7	40292001	40293000	0
7	40293001	40294000	0
7	40294001	40295000	0
7	40295001	40296000	0
7	40296001	40297000	0
7	40297001	40298000	0
7	40298001	40299000	0
7	40299001	40300000	0
7	40300001	40301000	2
7	40301001	40302000	1
7	40302001	40303000	0
7	40303001	40304000	0
7	40304001	40305000	0
7	40305001	40306000	1
7	40306001	40307000	1
7	40307001	40308000	0
7	40308001	40309000	1
7	40309001	40310000	0
7	40310001	40311000	1
7	40311001	40312000	0
7	40312001	40313000	0
7	40313001	40314000	0
7	40314001	40315000	0
7	40315001	40316000	0
7	40316001	40317000	0
7	40317001	40318000	0
7	40318001	40319000	0
7	40319001	40320000	2
7	40320001	40321000	1
7	40321001	40322000	0
7	40322001	40323000	1
7	40323001	40324000	0
7	40324001	40325000	0
7	40325001	40326000	2
7	40326001	40327000	1
7	40327001	40328000	0
7	40328001	40329000	0
7	40329001	40330000	0
7	40330001	40331000	0
7	40331001	40332000	0
7	40332001	40333000	1
7	40333001	40334000	0
7	40334001	40335000	0
7	40335001	40336000	0
7	40336001	40337000	0
7	40337001	40338000	0
7	40338001	40339000	0
7	40339001	40340000	0
7	40340001	40341000	0
7	40341001	40342000	0
7	40342001	40343000	0
7	40343001	40344000	0
7	40344001	40345000	0
7	40345001	40346000	0
7	40346001	40347000	0
7	40347001	40348000	0
7	40348001	40349000	1
7	40349001	40350000	0
7	40350001	40351000	0
7	40351001	40352000	0
7	40352001	40353000	1
7	40353001	40354000	0
7	40354001	40355000	0
7	40355001	40356000	0
7	40356001	40357000	0
7	40357001	40358000	0
7	40358001	40359000	1
7	40359001	40360000	0
7	40360001	40361000	0
7	40361001	40362000	2
7	40362001	40363000	0
7	40363001	40364000	1
7	40364001	40365000	0
7	40365001	40366000	0
7	40366001	40367000	0
7	40367001	40368000	0
7	40368001	40369000	0
7	40369001	40370000	0
7	40370001	40371000	0
7	40371001	40372000	0
7	40372001	40373000	0
7	40373001	40374000	0
7	40374001	40375000	0
7	40375001	40376000	1
7	40376001	40377000	1
7	40377001	40378000	0
7	40378001	40379000	0
7	40379001	40380000	0
7	40380001	40381000	0
7	40381001	40382000	0
7	40382001	40383000	0
7	40383001	40384000	0
7	40384001	40385000	0
7	40385001	40386000	0
7	40386001	40387000	0
7	40387001	40388000	1
7	40388001	40389000	0
7	40389001	40390000	0
7	40390001	40391000	1
7	40391001	40392000	0
7	40392001	40393000	0
7	40393001	40394000	0
7	40394001	40395000	1
7	40395001	40396000	0
7	40396001	40397000	0
7	40397001	40398000	0
7	40398001	40399000	1
7	40399001	40400000	2
7	40400001	40401000	1
7	40401001	40402000	0
7	40402001	40403000	1
7	40403001	40404000	0
7	40404001	40405000	0
7	40405001	40406000	0
7	40406001	40407000	3
7	40407001	40408000	0
7	40408001	40409000	1
7	40409001	40410000	1
7	40410001	40411000	0
7	40411001	40412000	0
7	40412001	40413000	0
7	40413001	40414000	0
7	40414001	40415000	0
7	40415001	40416000	0
7	40416001	40417000	0
7	40417001	40418000	0
7	40418001	40419000	0
7	40419001	40420000	0
7	40420001	40421000	0
7	40421001	40422000	1
7	40422001	40423000	0
7	40423001	40424000	0
7	40424001	40425000	1
7	40425001	40426000	1
7	40426001	40427000	1
7	40427001	40428000	0
7	40428001	40429000	0
7	40429001	40430000	1
7	40430001	40431000	0
7	40431001	40432000	1
7	40432001	40433000	0
7	40433001	40434000	0
7	40434001	40435000	0
7	40435001	40436000	0
7	40436001	40437000	0
7	40437001	40438000	0
7	40438001	40439000	0
7	40439001	40440000	1
7	40440001	40441000	1
7	40441001	40442000	0
7	40442001	40443000	0
7	40443001	40444000	0
7	40444001	40445000	0
7	40445001	40446000	1
7	40446001	40447000	0
7	40447001	40448000	0
7	40448001	40449000	1
7	40449001	40450000	0
7	40450001	40451000	0
7	40451001	40452000	0
7	40452001	40453000	0
7	40453001	40454000	1
7	40454001	40455000	0
7	40455001	40456000	0
7	40456001	40457000	0
7	40457001	40458000	1
7	40458001	40459000	0
7	40459001	40460000	1
7	40460001	40461000	0
7	40461001	40462000	1
7	40462001	40463000	0
7	40463001	40464000	0
7	40464001	40465000	0
7	40465001	40466000	0
7	40466001	40467000	0
7	40467001	40468000	0
7	40468001	40469000	0
7	40469001	40470000	0
7	40470001	40471000	1
7	40471001	40472000	1
7	40472001	40473000	0
7	40473001	40474000	2
7	40474001	40475000	1
7	40475001	40476000	0
7	40476001	40477000	0
7	40477001	40478000	0
7	40478001	40479000	0
7	40479001	40480000	1
7	40480001	40481000	0
7	40481001	40482000	1
7	40482001	40483000	1
7	40483001	40484000	1
7	40484001	40485000	1
7	40485001	40486000	0
7	40486001	40487000	2
7	40487001	40488000	0
7	40488001	40489000	0
7	40489001	40490000	0
7	40490001	40491000	0
7	40491001	40492000	0
7	40492001	40493000	1
7	40493001	40494000	2
7	40494001	40495000	1
7	40495001	40496000	0
7	40496001	40497000	1
7	40497001	40498000	0
7	40498001	40499000	1
7	40499001	40500000	0
7	40500001	40501000	0
7	40501001	40502000	0
7	40502001	40503000	0
7	40503001	40504000	0
7	40504001	40505000	0
7	40505001	40506000	0
7	40506001	40507000	0
7	40507001	40508000	0
7	40508001	40509000	0
7	40509001	40510000	0
7	40510001	40511000	0
7	40511001	40512000	0
7	40512001	40513000	0
7	40513001	40514000	0
7	40514001	40515000	1
7	40515001	40516000	1
7	40516001	40517000	0
7	40517001	40518000	0
7	40518001	40519000	0
7	40519001	40520000	0
7	40520001	40521000	0
7	40521001	40522000	0
7	40522001	40523000	0
7	40523001	40524000	0
7	40524001	40525000	0
7	40525001	40526000	0
7	40526001	40527000	0
7	40527001	40528000	0
7	40528001	40529000	0
7	40529001	40530000	0
7	40530001	40531000	1
7	40531001	40532000	0
7	40532001	40533000	0
7	40533001	40534000	0
7	40534001	40535000	0
7	40535001	40536000	0
7	40536001	40537000	0
7	40537001	40538000	0
7	40538001	40539000	1
7	40539001	40540000	0
7	40540001	40541000	0
7	40541001	40542000	1
7	40542001	40543000	0
7	40543001	40544000	0
7	40544001	40545000	0
7	40545001	40546000	0
7	40546001	40547000	0
7	40547001	40548000	1
7	40548001	40549000	1
7	40549001	40550000	0
7	40550001	40551000	0
7	40551001	40552000	0
7	40552001	40553000	1
7	40553001	40554000	0
7	40554001	40555000	0
7	40555001	40556000	0
7	40556001	40557000	0
7	40557001	40558000	0
7	40558001	40559000	0
7	40559001	40560000	0
7	40560001	40561000	0
7	40561001	40562000	1
7	40562001	40563000	1
7	40563001	40564000	1
7	40564001	40565000	0
7	40565001	40566000	0
7	40566001	40567000	2
7	40567001	40568000	1
7	40568001	40569000	0
7	40569001	40570000	0
7	40570001	40571000	0
7	40571001	40572000	0
7	40572001	40573000	0
7	40573001	40574000	1
7	40574001	40575000	0
7	40575001	40576000	1
7	40576001	40577000	1
7	40577001	40578000	1
7	40578001	40579000	1
7	40579001	40580000	0
7	40580001	40581000	0
7	40581001	40582000	0
7	40582001	40583000	1
7	40583001	40584000	1
7	40584001	40585000	1
7	40585001	40586000	1
7	40586001	40587000	0
7	40587001	40588000	0
7	40588001	40589000	0
7	40589001	40590000	0
7	40590001	40591000	0
7	40591001	40592000	0
7	40592001	40593000	1
7	40593001	40594000	0
7	40594001	40595000	2
7	40595001	40596000	1
7	40596001	40597000	2
7	40597001	40598000	0
7	40598001	40599000	0
7	40599001	40600000	0
7	40600001	40601000	2
7	40601001	40602000	0
7	40602001	40603000	0
7	40603001	40604000	3
7	40604001	40605000	0
7	40605001	40606000	0
7	40606001	40607000	2
7	40607001	40608000	0
7	40608001	40609000	0
7	40609001	40610000	0
7	40610001	40611000	1
7	40611001	40612000	1
7	40612001	40613000	1
7	40613001	40614000	0
7	40614001	40615000	1
7	40615001	40616000	0
7	40616001	40617000	0
7	40617001	40618000	1
7	40618001	40619000	0
7	40619001	40620000	0
7	40620001	40621000	0
7	40621001	40622000	2
7	40622001	40623000	0
7	40623001	40624000	0
7	40624001	40625000	0
7	40625001	40626000	0
7	40626001	40627000	0
7	40627001	40628000	0
7	40628001	40629000	0
7	40629001	40630000	1
7	40630001	40631000	0
7	40631001	40632000	0
7	40632001	40633000	1
7	40633001	40634000	0
7	40634001	40635000	1
7	40635001	40636000	0
7	40636001	40637000	0
7	40637001	40638000	0
7	40638001	40639000	0
7	40639001	40640000	0
7	40640001	40641000	0
7	40641001	40642000	0
7	40642001	40643000	0
7	40643001	40644000	3
7	40644001	40645000	1
7	40645001	40646000	0
7	40646001	40647000	1
7	40647001	40648000	0
7	40648001	40649000	0
7	40649001	40650000	1
7	40650001	40651000	0
7	40651001	40652000	0
7	40652001	40653000	0
7	40653001	40654000	1
7	40654001	40655000	1
7	40655001	40656000	1
7	40656001	40657000	1
7	40657001	40658000	1
7	40658001	40659000	0
7	40659001	40660000	0
7	40660001	40661000	0
7	40661001	40662000	0
7	40662001	40663000	0
7	40663001	40664000	0
7	40664001	40665000	0
7	40665001	40666000	0
7	40666001	40667000	0
7	40667001	40668000	0
7	40668001	40669000	0
7	40669001	40670000	0
7	40670001	40671000	0
7	40671001	40672000	0
7	40672001	40673000	0
7	40673001	40674000	2
7	40674001	40675000	1
7	40675001	40676000	2
7	40676001	40677000	0
7	40677001	40678000	0
7	40678001	40679000	0
7	40679001	40680000	0
7	40680001	40681000	0
7	40681001	40682000	0
7	40682001	40683000	0
7	40683001	40684000	1
7	40684001	40685000	0
7	40685001	40686000	1
7	40686001	40687000	0
7	40687001	40688000	1
7	40688001	40689000	1
7	40689001	40690000	1
7	40690001	40691000	0
7	40691001	40692000	0
7	40692001	40693000	1
7	40693001	40694000	4
7	40694001	40695000	1
7	40695001	40696000	0
7	40696001	40697000	0
7	40697001	40698000	0
7	40698001	40699000	0
7	40699001	40700000	0
7	40700001	40701000	0
7	40701001	40702000	0
7	40702001	40703000	0
7	40703001	40704000	1
7	40704001	40705000	0
7	40705001	40706000	0
7	40706001	40707000	1
7	40707001	40708000	1
7	40708001	40709000	0
7	40709001	40710000	0
7	40710001	40711000	0
7	40711001	40712000	0
7	40712001	40713000	1
7	40713001	40714000	0
7	40714001	40715000	1
7	40715001	40716000	1
7	40716001	40717000	1
7	40717001	40718000	0
7	40718001	40719000	0
7	40719001	40720000	0
7	40720001	40721000	0
7	40721001	40722000	1
7	40722001	40723000	0
7	40723001	40724000	1
7	40724001	40725000	2
7	40725001	40726000	4
7	40726001	40727000	2
7	40727001	40728000	2
7	40728001	40729000	0
7	40729001	40730000	0
7	40730001	40731000	0
7	40731001	40732000	1
7	40732001	40733000	0
7	40733001	40734000	0
7	40734001	40735000	2
7	40735001	40736000	0
7	40736001	40737000	0
7	40737001	40738000	3
7	40738001	40739000	2
7	40739001	40740000	1
7	40740001	40741000	0
7	40741001	40742000	0
7	40742001	40743000	1
7	40743001	40744000	0
7	40744001	40745000	0
7	40745001	40746000	0
7	40746001	40747000	0
7	40747001	40748000	0
7	40748001	40749000	0
7	40749001	40750000	0
7	40750001	40751000	0
7	40751001	40752000	1
7	40752001	40753000	0
7	40753001	40754000	1
7	40754001	40755000	0
7	40755001	40756000	0
7	40756001	40757000	0
7	40757001	40758000	2
7	40758001	40759000	0
7	40759001	40760000	0
7	40760001	40761000	0
7	40761001	40762000	3
7	40762001	40763000	0
7	40763001	40764000	2
7	40764001	40765000	0
7	40765001	40766000	1
7	40766001	40767000	0
7	40767001	40768000	1
7	40768001	40769000	0
7	40769001	40770000	1
7	40770001	40771000	0
7	40771001	40772000	1
7	40772001	40773000	0
7	40773001	40774000	0
7	40774001	40775000	0
7	40775001	40776000	0
7	40776001	40777000	1
7	40777001	40778000	0
7	40778001	40779000	0
7	40779001	40780000	1
7	40780001	40781000	0
7	40781001	40782000	1
7	40782001	40783000	0
7	40783001	40784000	1
7	40784001	40785000	6
7	40785001	40786000	1
7	40786001	40787000	0
7	40787001	40788000	2
7	40788001	40789000	0
7	40789001	40790000	0
7	40790001	40791000	0
7	40791001	40792000	0
7	40792001	40793000	0
7	40793001	40794000	0
7	40794001	40795000	0
7	40795001	40796000	1
7	40796001	40797000	0
7	40797001	40798000	2
7	40798001	40799000	0
7	40799001	40800000	1
7	40800001	40801000	1
7	40801001	40802000	1
7	40802001	40803000	0
7	40803001	40804000	1
7	40804001	40805000	0
7	40805001	40806000	1
7	40806001	40807000	2
7	40807001	40808000	0
7	40808001	40809000	1
7	40809001	40810000	1
7	40810001	40811000	2
7	40811001	40812000	0
7	40812001	40813000	0
7	40813001	40814000	0
7	40814001	40815000	2
7	40815001	40816000	0
7	40816001	40817000	0
7	40817001	40818000	1
7	40818001	40819000	1
7	40819001	40820000	0
7	40820001	40821000	0
7	40821001	40822000	0
7	40822001	40823000	0
7	40823001	40824000	1
7	40824001	40825000	3
7	40825001	40826000	0
7	40826001	40827000	0
7	40827001	40828000	1
7	40828001	40829000	1
7	40829001	40830000	2
7	40830001	40831000	3
7	40831001	40832000	1
7	40832001	40833000	1
7	40833001	40834000	0
7	40834001	40835000	0
7	40835001	40836000	1
