Chromosome	start	end	SNPs
5	33601001	33602000	0
5	33600001	33601000	0
5	33599001	33600000	0
5	33598001	33599000	0
5	33597001	33598000	0
5	33596001	33597000	2
5	33595001	33596000	0
5	33594001	33595000	0
5	33593001	33594000	0
5	33592001	33593000	0
5	33591001	33592000	0
5	33590001	33591000	0
5	33589001	33590000	0
5	33588001	33589000	0
5	33587001	33588000	1
5	33586001	33587000	0
5	33585001	33586000	1
5	33584001	33585000	1
5	33583001	33584000	2
5	33582001	33583000	1
5	33581001	33582000	2
5	33580001	33581000	0
5	33579001	33580000	1
5	33578001	33579000	0
5	33577001	33578000	2
5	33576001	33577000	1
5	33575001	33576000	0
5	33574001	33575000	0
5	33573001	33574000	0
5	33572001	33573000	0
5	33571001	33572000	0
5	33570001	33571000	0
5	33569001	33570000	0
5	33568001	33569000	0
5	33567001	33568000	0
5	33566001	33567000	0
5	33565001	33566000	0
5	33564001	33565000	1
5	33563001	33564000	2
5	33562001	33563000	0
5	33561001	33562000	1
5	33560001	33561000	2
5	33559001	33560000	0
5	33558001	33559000	0
5	33557001	33558000	0
5	33556001	33557000	0
5	33555001	33556000	1
5	33554001	33555000	0
5	33553001	33554000	0
5	33552001	33553000	0
5	33551001	33552000	0
5	33550001	33551000	0
5	33549001	33550000	0
5	33548001	33549000	0
5	33547001	33548000	0
5	33546001	33547000	0
5	33545001	33546000	0
5	33544001	33545000	0
5	33543001	33544000	0
5	33542001	33543000	0
5	33541001	33542000	0
5	33540001	33541000	0
5	33539001	33540000	0
5	33538001	33539000	0
5	33537001	33538000	0
5	33536001	33537000	0
5	33535001	33536000	0
5	33534001	33535000	0
5	33532001	33533000	0
5	33531001	33532000	0
5	33530001	33531000	0
5	33529001	33530000	0
5	33528001	33529000	0
5	33527001	33528000	0
5	33526001	33527000	0
5	33525001	33526000	0
5	33524001	33525000	1
5	33523001	33524000	0
5	33522001	33523000	1
5	33521001	33522000	0
5	33520001	33521000	0
5	33519001	33520000	0
5	33518001	33519000	0
5	33517001	33518000	1
5	33516001	33517000	0
5	33515001	33516000	0
5	33514001	33515000	0
5	33513001	33514000	0
5	33512001	33513000	0
5	33511001	33512000	0
5	33510001	33511000	0
5	33509001	33510000	0
5	33508001	33509000	0
5	33507001	33508000	0
5	33506001	33507000	0
5	33505001	33506000	0
5	33504001	33505000	0
5	33503001	33504000	0
5	33502001	33503000	0
5	33501001	33502000	0
5	33500001	33501000	0
5	33499001	33500000	3
5	33498001	33499000	0
5	33497001	33498000	1
5	33496001	33497000	0
5	33495001	33496000	1
5	33494001	33495000	0
5	33493001	33494000	0
5	33492001	33493000	0
5	33491001	33492000	0
5	33490001	33491000	0
5	33489001	33490000	1
5	33488001	33489000	0
5	33487001	33488000	0
5	33486001	33487000	0
5	33485001	33486000	0
5	33484001	33485000	1
5	33483001	33484000	0
5	33482001	33483000	0
5	33481001	33482000	0
5	33480001	33481000	1
5	33479001	33480000	0
5	33478001	33479000	0
5	33477001	33478000	0
5	33476001	33477000	0
5	33475001	33476000	0
5	33474001	33475000	0
5	33473001	33474000	1
5	33472001	33473000	0
5	33471001	33472000	0
5	33470001	33471000	0
5	33469001	33470000	0
5	33468001	33469000	1
5	33467001	33468000	0
5	33466001	33467000	0
5	33465001	33466000	0
5	33464001	33465000	0
5	33463001	33464000	0
5	33462001	33463000	0
5	33461001	33462000	0
5	33460001	33461000	0
5	33459001	33460000	0
5	33458001	33459000	0
5	33457001	33458000	0
5	33456001	33457000	0
5	33455001	33456000	0
5	33454001	33455000	3
5	33453001	33454000	0
5	33452001	33453000	0
5	33451001	33452000	0
5	33450001	33451000	0
5	33449001	33450000	0
5	33448001	33449000	0
5	33447001	33448000	0
5	33446001	33447000	0
5	33445001	33446000	0
5	33444001	33445000	0
5	33443001	33444000	0
5	33442001	33443000	0
5	33441001	33442000	0
5	33440001	33441000	0
5	33439001	33440000	0
5	33438001	33439000	0
5	33437001	33438000	0
5	33436001	33437000	0
5	33435001	33436000	0
5	33434001	33435000	0
5	33433001	33434000	0
5	33432001	33433000	0
5	33431001	33432000	0
5	33430001	33431000	0
5	33429001	33430000	0
5	33428001	33429000	0
5	33427001	33428000	0
5	33426001	33427000	0
5	33425001	33426000	0
5	33424001	33425000	0
5	33423001	33424000	0
5	33422001	33423000	0
5	33421001	33422000	0
5	33420001	33421000	0
5	33419001	33420000	0
5	33418001	33419000	0
5	33417001	33418000	0
5	33416001	33417000	1
5	33415001	33416000	0
5	33414001	33415000	0
5	33413001	33414000	2
5	33412001	33413000	0
5	33411001	33412000	1
5	33410001	33411000	0
5	33409001	33410000	0
5	33408001	33409000	0
5	33407001	33408000	0
5	33406001	33407000	1
5	33405001	33406000	0
5	33404001	33405000	0
5	33403001	33404000	0
5	33402001	33403000	1
5	33401001	33402000	0
5	33400001	33401000	0
5	33399001	33400000	1
5	33398001	33399000	0
5	33397001	33398000	1
5	33396001	33397000	0
5	33395001	33396000	0
5	33394001	33395000	0
5	33393001	33394000	0
5	33392001	33393000	0
5	33391001	33392000	2
5	33390001	33391000	1
5	33389001	33390000	0
5	33388001	33389000	0
5	33387001	33388000	0
5	33386001	33387000	0
5	33385001	33386000	0
5	33384001	33385000	0
5	33383001	33384000	1
5	33382001	33383000	1
5	33381001	33382000	0
5	33380001	33381000	0
5	33379001	33380000	0
5	33378001	33379000	1
5	33377001	33378000	1
5	33376001	33377000	0
5	33375001	33376000	0
5	33374001	33375000	0
5	33373001	33374000	1
5	33372001	33373000	1
5	33371001	33372000	0
5	33370001	33371000	0
5	33369001	33370000	0
5	33368001	33369000	0
5	33367001	33368000	0
5	33366001	33367000	0
5	33365001	33366000	0
5	33364001	33365000	2
5	33363001	33364000	0
5	33362001	33363000	0
5	33361001	33362000	1
5	33360001	33361000	1
5	33359001	33360000	1
5	33358001	33359000	0
5	33357001	33358000	1
5	33356001	33357000	0
5	33355001	33356000	2
5	33354001	33355000	0
5	33353001	33354000	0
5	33352001	33353000	0
5	33351001	33352000	0
5	33350001	33351000	0
5	33349001	33350000	1
5	33348001	33349000	0
5	33347001	33348000	1
5	33346001	33347000	1
5	33345001	33346000	0
5	33344001	33345000	2
5	33343001	33344000	0
5	33342001	33343000	1
5	33341001	33342000	1
5	33340001	33341000	0
5	33339001	33340000	1
5	33338001	33339000	1
5	33337001	33338000	0
5	33336001	33337000	0
5	33335001	33336000	0
5	33334001	33335000	0
5	33333001	33334000	0
5	33332001	33333000	0
5	33331001	33332000	0
5	33330001	33331000	1
5	33329001	33330000	0
5	33328001	33329000	0
5	33327001	33328000	0
5	33326001	33327000	1
5	33325001	33326000	0
5	33324001	33325000	0
5	33323001	33324000	0
5	33322001	33323000	0
5	33321001	33322000	0
5	33320001	33321000	0
5	33319001	33320000	1
5	33318001	33319000	0
5	33317001	33318000	1
5	33316001	33317000	0
5	33315001	33316000	0
5	33314001	33315000	0
5	33313001	33314000	1
5	33312001	33313000	1
5	33311001	33312000	0
5	33310001	33311000	0
5	33309001	33310000	0
5	33308001	33309000	0
5	33307001	33308000	0
5	33306001	33307000	0
5	33305001	33306000	0
5	33304001	33305000	1
5	33303001	33304000	1
5	33302001	33303000	0
5	33301001	33302000	2
5	33300001	33301000	0
5	33299001	33300000	0
5	33298001	33299000	1
5	33297001	33298000	0
5	33296001	33297000	0
5	33295001	33296000	0
5	33294001	33295000	0
5	33293001	33294000	0
5	33292001	33293000	0
5	33291001	33292000	0
5	33290001	33291000	0
5	33289001	33290000	0
5	33288001	33289000	0
5	33287001	33288000	0
5	33286001	33287000	0
5	33285001	33286000	0
5	33284001	33285000	0
5	33283001	33284000	1
5	33282001	33283000	0
5	33281001	33282000	1
5	33280001	33281000	0
5	33279001	33280000	1
5	33278001	33279000	0
5	33277001	33278000	0
5	33276001	33277000	0
5	33275001	33276000	0
5	33274001	33275000	1
5	33273001	33274000	1
5	33272001	33273000	3
5	33271001	33272000	0
5	33270001	33271000	0
5	33269001	33270000	0
5	33268001	33269000	1
5	33267001	33268000	0
5	33266001	33267000	1
5	33265001	33266000	0
5	33264001	33265000	1
5	33263001	33264000	0
5	33262001	33263000	0
5	33261001	33262000	0
5	33260001	33261000	0
5	33259001	33260000	0
5	33258001	33259000	1
5	33257001	33258000	2
5	33256001	33257000	1
5	33255001	33256000	0
5	33254001	33255000	0
5	33253001	33254000	1
5	33252001	33253000	0
5	33251001	33252000	0
5	33250001	33251000	1
5	33249001	33250000	0
5	33248001	33249000	0
5	33247001	33248000	0
5	33246001	33247000	0
5	33245001	33246000	0
5	33244001	33245000	0
5	33243001	33244000	1
5	33242001	33243000	1
5	33241001	33242000	0
5	33240001	33241000	0
5	33239001	33240000	0
5	33238001	33239000	0
5	33237001	33238000	0
5	33236001	33237000	0
5	33235001	33236000	3
5	33234001	33235000	2
5	33233001	33234000	1
5	33232001	33233000	0
5	33231001	33232000	1
5	33230001	33231000	2
5	33229001	33230000	2
5	33228001	33229000	0
5	33227001	33228000	1
5	33226001	33227000	0
5	33225001	33226000	1
5	33224001	33225000	0
5	33223001	33224000	0
5	33222001	33223000	1
5	33221001	33222000	0
5	33220001	33221000	0
5	33219001	33220000	0
5	33218001	33219000	3
5	33217001	33218000	1
5	33216001	33217000	1
5	33215001	33216000	0
5	33214001	33215000	1
5	33213001	33214000	0
5	33212001	33213000	1
5	33211001	33212000	2
5	33210001	33211000	0
5	33209001	33210000	0
5	33208001	33209000	0
5	33207001	33208000	0
5	33206001	33207000	0
5	33205001	33206000	0
5	33204001	33205000	0
5	33203001	33204000	0
5	33202001	33203000	0
5	33201001	33202000	2
5	33200001	33201000	0
5	33199001	33200000	1
5	33198001	33199000	1
5	33197001	33198000	2
5	33196001	33197000	0
5	33195001	33196000	0
5	33194001	33195000	1
5	33193001	33194000	1
5	33192001	33193000	1
5	33191001	33192000	0
5	33190001	33191000	1
5	33189001	33190000	0
5	33188001	33189000	0
5	33187001	33188000	0
5	33186001	33187000	0
5	33185001	33186000	0
5	33184001	33185000	0
5	33183001	33184000	0
5	33182001	33183000	0
5	33181001	33182000	1
5	33180001	33181000	1
5	33179001	33180000	0
5	33178001	33179000	0
5	33177001	33178000	1
5	33176001	33177000	0
5	33175001	33176000	0
5	33174001	33175000	1
5	33173001	33174000	0
5	33172001	33173000	1
5	33171001	33172000	1
5	33170001	33171000	2
5	33169001	33170000	1
5	33168001	33169000	0
5	33167001	33168000	1
5	33166001	33167000	0
5	33165001	33166000	0
5	33164001	33165000	0
5	33163001	33164000	1
5	33162001	33163000	1
5	33161001	33162000	0
5	33160001	33161000	1
5	33159001	33160000	1
5	33158001	33159000	1
5	33157001	33158000	0
5	33156001	33157000	1
5	33155001	33156000	0
5	33154001	33155000	0
5	33153001	33154000	1
5	33152001	33153000	0
5	33151001	33152000	0
5	33150001	33151000	1
5	33149001	33150000	0
5	33148001	33149000	1
5	33147001	33148000	0
5	33146001	33147000	0
5	33145001	33146000	0
5	33144001	33145000	0
5	33143001	33144000	0
5	33142001	33143000	0
5	33141001	33142000	1
5	33140001	33141000	0
5	33139001	33140000	1
5	33138001	33139000	0
5	33137001	33138000	0
5	33136001	33137000	0
5	33135001	33136000	0
5	33134001	33135000	0
5	33133001	33134000	0
5	33132001	33133000	1
5	33131001	33132000	1
5	33130001	33131000	0
5	33129001	33130000	0
5	33128001	33129000	0
5	33127001	33128000	0
5	33126001	33127000	0
5	33125001	33126000	0
5	33124001	33125000	0
5	33123001	33124000	0
5	33122001	33123000	1
5	33121001	33122000	0
5	33120001	33121000	2
5	33119001	33120000	1
5	33118001	33119000	1
5	33117001	33118000	0
5	33116001	33117000	0
5	33115001	33116000	0
5	33114001	33115000	0
5	33113001	33114000	0
5	33112001	33113000	0
5	33111001	33112000	0
5	33110001	33111000	0
5	33109001	33110000	1
5	33108001	33109000	0
5	33107001	33108000	0
5	33106001	33107000	0
5	33105001	33106000	0
5	33104001	33105000	0
5	33103001	33104000	0
5	33102001	33103000	0
5	33101001	33102000	0
5	33100001	33101000	2
5	33099001	33100000	0
5	33098001	33099000	0
5	33097001	33098000	0
5	33096001	33097000	0
5	33095001	33096000	0
5	33094001	33095000	1
5	33093001	33094000	0
5	33092001	33093000	0
5	33091001	33092000	2
5	33090001	33091000	2
5	33089001	33090000	0
5	33088001	33089000	0
5	33087001	33088000	0
5	33086001	33087000	1
5	33085001	33086000	1
5	33084001	33085000	0
5	33083001	33084000	2
5	33082001	33083000	0
5	33081001	33082000	0
5	33080001	33081000	0
5	33079001	33080000	0
5	33078001	33079000	0
5	33077001	33078000	0
5	33076001	33077000	0
5	33075001	33076000	0
5	33074001	33075000	0
5	33073001	33074000	1
5	33072001	33073000	2
5	33071001	33072000	1
5	33070001	33071000	1
5	33069001	33070000	0
5	33068001	33069000	0
5	33067001	33068000	0
5	33066001	33067000	0
5	33065001	33066000	1
5	33064001	33065000	0
5	33063001	33064000	0
5	33062001	33063000	0
5	33061001	33062000	0
5	33060001	33061000	0
5	33059001	33060000	0
5	33058001	33059000	0
5	33057001	33058000	1
5	33056001	33057000	0
5	33055001	33056000	2
5	33054001	33055000	0
5	33053001	33054000	1
5	33052001	33053000	0
5	33051001	33052000	0
5	33050001	33051000	0
5	33049001	33050000	0
5	33048001	33049000	0
5	33047001	33048000	0
5	33046001	33047000	0
5	33045001	33046000	0
5	33044001	33045000	0
5	33043001	33044000	1
5	33042001	33043000	1
5	33041001	33042000	0
5	33040001	33041000	0
5	33039001	33040000	0
5	33038001	33039000	0
5	33037001	33038000	0
5	33036001	33037000	0
5	33035001	33036000	0
5	33034001	33035000	1
5	33033001	33034000	0
5	33032001	33033000	0
5	33031001	33032000	0
5	33030001	33031000	0
5	33029001	33030000	0
5	33028001	33029000	0
5	33027001	33028000	0
5	33026001	33027000	0
5	33025001	33026000	0
5	33024001	33025000	0
5	33023001	33024000	0
5	33022001	33023000	0
5	33021001	33022000	0
5	33020001	33021000	0
5	33019001	33020000	0
5	33018001	33019000	0
5	33017001	33018000	1
5	33016001	33017000	0
5	33015001	33016000	0
5	33014001	33015000	0
5	33013001	33014000	1
5	33012001	33013000	0
5	33011001	33012000	2
5	33010001	33011000	1
5	33009001	33010000	0
5	33008001	33009000	1
5	33007001	33008000	0
5	33006001	33007000	0
5	33005001	33006000	0
5	33004001	33005000	0
5	33003001	33004000	0
5	33002001	33003000	0
5	33001001	33002000	0
5	33000001	33001000	0
5	32999001	33000000	0
5	32998001	32999000	0
5	32997001	32998000	0
5	32996001	32997000	0
5	32995001	32996000	0
5	32994001	32995000	0
5	32993001	32994000	0
5	32992001	32993000	0
5	32991001	32992000	0
5	32990001	32991000	0
5	32989001	32990000	0
5	32988001	32989000	0
5	32987001	32988000	0
5	32986001	32987000	0
5	32985001	32986000	0
5	32984001	32985000	0
5	32983001	32984000	0
5	32982001	32983000	0
5	32981001	32982000	1
5	32980001	32981000	0
5	32979001	32980000	0
5	32978001	32979000	0
5	32977001	32978000	0
5	32976001	32977000	0
5	32975001	32976000	0
5	32974001	32975000	0
5	32973001	32974000	0
5	32972001	32973000	0
5	32971001	32972000	0
5	32970001	32971000	0
5	32969001	32970000	0
5	32968001	32969000	0
5	32967001	32968000	0
5	32966001	32967000	0
5	32965001	32966000	0
5	32964001	32965000	0
5	32963001	32964000	0
5	32962001	32963000	0
5	32961001	32962000	0
5	32960001	32961000	0
5	32959001	32960000	0
5	32958001	32959000	0
5	32957001	32958000	0
5	32956001	32957000	0
5	32955001	32956000	0
5	32954001	32955000	1
5	32953001	32954000	0
5	32952001	32953000	1
5	32951001	32952000	0
5	32950001	32951000	0
5	32949001	32950000	0
5	32948001	32949000	0
5	32947001	32948000	0
5	32946001	32947000	0
5	32945001	32946000	0
5	32944001	32945000	0
5	32943001	32944000	0
5	32942001	32943000	0
5	32941001	32942000	0
5	32940001	32941000	0
5	32939001	32940000	0
5	32938001	32939000	0
5	32937001	32938000	0
5	32936001	32937000	0
5	32935001	32936000	0
5	32934001	32935000	0
5	32933001	32934000	0
5	32932001	32933000	0
5	32931001	32932000	0
5	32930001	32931000	0
5	32929001	32930000	0
5	32928001	32929000	1
5	32927001	32928000	0
5	32926001	32927000	0
5	32925001	32926000	0
5	32924001	32925000	0
5	32923001	32924000	0
5	32922001	32923000	0
5	32921001	32922000	0
5	32920001	32921000	0
5	32919001	32920000	0
5	32918001	32919000	0
5	32917001	32918000	0
5	32916001	32917000	0
5	32915001	32916000	0
5	32914001	32915000	0
5	32913001	32914000	0
5	32912001	32913000	0
5	32911001	32912000	0
5	32910001	32911000	0
5	32909001	32910000	0
5	32908001	32909000	0
5	32907001	32908000	0
5	32906001	32907000	0
5	32905001	32906000	0
5	32904001	32905000	0
5	32903001	32904000	0
5	32902001	32903000	0
5	32901001	32902000	0
5	32900001	32901000	0
5	32899001	32900000	0
5	32898001	32899000	0
5	32897001	32898000	0
5	32896001	32897000	0
5	32895001	32896000	0
5	32894001	32895000	0
5	32893001	32894000	0
5	32892001	32893000	0
5	32891001	32892000	1
5	32890001	32891000	0
5	32889001	32890000	0
5	32888001	32889000	0
5	32887001	32888000	0
5	32886001	32887000	0
5	32885001	32886000	2
5	32884001	32885000	0
5	32883001	32884000	0
5	32882001	32883000	0
5	32881001	32882000	0
5	32880001	32881000	0
5	32879001	32880000	0
5	32878001	32879000	1
5	32877001	32878000	0
5	32876001	32877000	0
5	32875001	32876000	0
5	32874001	32875000	0
5	32873001	32874000	0
5	32872001	32873000	0
5	32871001	32872000	0
5	32870001	32871000	0
5	32869001	32870000	0
5	32868001	32869000	0
5	32867001	32868000	0
5	32866001	32867000	1
5	32865001	32866000	0
5	32864001	32865000	0
5	32863001	32864000	0
5	32862001	32863000	0
5	32861001	32862000	0
5	32860001	32861000	0
5	32859001	32860000	0
5	32858001	32859000	0
5	32857001	32858000	1
5	32856001	32857000	1
5	32855001	32856000	1
5	32854001	32855000	0
5	32853001	32854000	0
5	32852001	32853000	0
5	32851001	32852000	0
5	32850001	32851000	0
5	32849001	32850000	0
5	32848001	32849000	0
5	32847001	32848000	0
5	32846001	32847000	0
5	32845001	32846000	0
5	32844001	32845000	1
5	32843001	32844000	0
5	32842001	32843000	0
5	32841001	32842000	0
5	32840001	32841000	0
5	32839001	32840000	0
5	32838001	32839000	0
5	32837001	32838000	0
5	32836001	32837000	0
5	32835001	32836000	1
5	32834001	32835000	0
5	32833001	32834000	0
5	32832001	32833000	0
5	32831001	32832000	0
5	32830001	32831000	0
5	32829001	32830000	0
5	32828001	32829000	1
5	32827001	32828000	1
5	32826001	32827000	0
5	32825001	32826000	1
5	32824001	32825000	0
5	32823001	32824000	0
5	32822001	32823000	1
5	32821001	32822000	0
5	32820001	32821000	0
5	32819001	32820000	0
5	32818001	32819000	0
5	32817001	32818000	0
5	32816001	32817000	0
5	32815001	32816000	0
5	32814001	32815000	0
5	32813001	32814000	0
5	32812001	32813000	0
5	32811001	32812000	0
5	32810001	32811000	0
5	32809001	32810000	1
5	32808001	32809000	0
5	32807001	32808000	0
5	32806001	32807000	0
5	32805001	32806000	0
5	32804001	32805000	1
5	32803001	32804000	0
5	32802001	32803000	1
5	32801001	32802000	0
5	32800001	32801000	1
5	32799001	32800000	0
5	32798001	32799000	1
5	32797001	32798000	0
5	32796001	32797000	0
5	32795001	32796000	1
5	32794001	32795000	0
5	32793001	32794000	0
5	32792001	32793000	0
5	32791001	32792000	0
5	32790001	32791000	0
5	32789001	32790000	0
5	32788001	32789000	1
5	32787001	32788000	0
5	32786001	32787000	1
5	32785001	32786000	0
5	32784001	32785000	0
5	32783001	32784000	0
5	32782001	32783000	0
5	32781001	32782000	0
5	32780001	32781000	0
5	32779001	32780000	0
5	32778001	32779000	0
5	32777001	32778000	0
5	32776001	32777000	0
5	32775001	32776000	0
5	32774001	32775000	0
5	32773001	32774000	0
5	32772001	32773000	1
5	32771001	32772000	0
5	32770001	32771000	0
5	32769001	32770000	0
5	32768001	32769000	0
5	32767001	32768000	0
5	32766001	32767000	0
5	32765001	32766000	0
5	32764001	32765000	0
5	32763001	32764000	0
5	32762001	32763000	0
5	32761001	32762000	0
5	32760001	32761000	0
5	32759001	32760000	0
5	32758001	32759000	1
5	32757001	32758000	0
5	32756001	32757000	0
5	32755001	32756000	0
5	32754001	32755000	0
5	32753001	32754000	0
5	32752001	32753000	0
5	32751001	32752000	0
5	32750001	32751000	0
5	32749001	32750000	0
5	32748001	32749000	0
5	32747001	32748000	0
5	32746001	32747000	0
5	32745001	32746000	0
5	32744001	32745000	0
5	32743001	32744000	0
5	32742001	32743000	0
5	32741001	32742000	1
5	32740001	32741000	0
5	32739001	32740000	0
5	32738001	32739000	0
5	32737001	32738000	1
5	32736001	32737000	0
5	32735001	32736000	0
5	32734001	32735000	0
5	32733001	32734000	0
5	32732001	32733000	0
5	32731001	32732000	0
5	32730001	32731000	0
5	32729001	32730000	0
5	32728001	32729000	0
5	32727001	32728000	0
5	32726001	32727000	0
5	32725001	32726000	1
5	32724001	32725000	0
5	32723001	32724000	0
5	32722001	32723000	0
5	32721001	32722000	0
5	32720001	32721000	0
5	32719001	32720000	1
5	32718001	32719000	1
5	32717001	32718000	0
5	32716001	32717000	1
5	32715001	32716000	1
5	32714001	32715000	0
5	32713001	32714000	0
5	32712001	32713000	0
5	32711001	32712000	0
5	32710001	32711000	0
5	32709001	32710000	0
5	32708001	32709000	0
5	32707001	32708000	0
5	32706001	32707000	0
5	32705001	32706000	0
5	32704001	32705000	0
5	32703001	32704000	1
5	32702001	32703000	0
5	32701001	32702000	0
5	32700001	32701000	1
5	32699001	32700000	0
5	32698001	32699000	0
5	32697001	32698000	2
5	32696001	32697000	0
5	32695001	32696000	0
5	32694001	32695000	0
5	32693001	32694000	0
5	32692001	32693000	0
5	32691001	32692000	1
5	32690001	32691000	1
5	32689001	32690000	0
5	32688001	32689000	0
5	32687001	32688000	0
5	32686001	32687000	0
5	32685001	32686000	0
5	32684001	32685000	0
5	32683001	32684000	0
5	32682001	32683000	0
5	32681001	32682000	0
5	32680001	32681000	0
5	32679001	32680000	0
5	32678001	32679000	0
5	32677001	32678000	1
5	32676001	32677000	0
5	32675001	32676000	1
5	32674001	32675000	1
5	32673001	32674000	1
5	32672001	32673000	0
5	32671001	32672000	1
5	32670001	32671000	1
5	32669001	32670000	0
5	32668001	32669000	0
5	32667001	32668000	0
5	32666001	32667000	0
5	32665001	32666000	0
5	32664001	32665000	0
5	32663001	32664000	0
5	32662001	32663000	0
5	32661001	32662000	2
5	32660001	32661000	0
5	32659001	32660000	0
5	32658001	32659000	0
5	32657001	32658000	1
5	32656001	32657000	1
5	32655001	32656000	1
5	32654001	32655000	0
5	32653001	32654000	1
5	32652001	32653000	1
5	32651001	32652000	0
5	32650001	32651000	0
5	32649001	32650000	0
5	32648001	32649000	0
5	32647001	32648000	0
5	32646001	32647000	0
5	32645001	32646000	0
5	32644001	32645000	0
5	32643001	32644000	0
5	32642001	32643000	1
5	32641001	32642000	1
5	32640001	32641000	2
5	32639001	32640000	0
5	32638001	32639000	0
5	32637001	32638000	1
5	32636001	32637000	0
5	32635001	32636000	2
5	32634001	32635000	0
5	32633001	32634000	2
5	32632001	32633000	0
5	32631001	32632000	2
5	32630001	32631000	0
5	32629001	32630000	0
5	32628001	32629000	1
5	32627001	32628000	1
5	32626001	32627000	0
5	32625001	32626000	0
5	32624001	32625000	1
5	32623001	32624000	0
5	32622001	32623000	0
5	32621001	32622000	1
5	32620001	32621000	1
5	32619001	32620000	0
5	32618001	32619000	1
5	32617001	32618000	2
5	32616001	32617000	1
5	32615001	32616000	0
5	32614001	32615000	1
5	32613001	32614000	2
5	32612001	32613000	0
5	32611001	32612000	0
5	32610001	32611000	0
5	32609001	32610000	0
5	32608001	32609000	0
5	32607001	32608000	0
5	32606001	32607000	1
5	32605001	32606000	1
5	32604001	32605000	2
5	32603001	32604000	0
5	32602001	32603000	0
5	32601001	32602000	1
5	32600001	32601000	2
5	32599001	32600000	0
5	32598001	32599000	0
5	32597001	32598000	0
5	32596001	32597000	0
5	32595001	32596000	0
5	32594001	32595000	0
5	32593001	32594000	1
5	32592001	32593000	0
5	32591001	32592000	0
5	32590001	32591000	0
5	32589001	32590000	0
5	32588001	32589000	1
5	32587001	32588000	0
5	32586001	32587000	1
5	32585001	32586000	1
5	32584001	32585000	0
5	32583001	32584000	3
5	32582001	32583000	1
5	32581001	32582000	1
5	32580001	32581000	0
5	32579001	32580000	1
5	32578001	32579000	0
5	32577001	32578000	1
5	32576001	32577000	1
5	32575001	32576000	0
5	32574001	32575000	0
