Chromosome	start	end	SNPs
8	51088001	51089000	0
8	51087001	51088000	0
8	51086001	51087000	0
8	51085001	51086000	1
8	51084001	51085000	1
8	51083001	51084000	0
8	51082001	51083000	0
8	51081001	51082000	0
8	51080001	51081000	0
8	51079001	51080000	0
8	51078001	51079000	0
8	51077001	51078000	0
8	51076001	51077000	0
8	51075001	51076000	0
8	51074001	51075000	0
8	51073001	51074000	0
8	51072001	51073000	0
8	51071001	51072000	1
8	51070001	51071000	0
8	51069001	51070000	0
8	51068001	51069000	1
8	51067001	51068000	0
8	51066001	51067000	0
8	51065001	51066000	0
8	51064001	51065000	0
8	51063001	51064000	0
8	51062001	51063000	0
8	51061001	51062000	0
8	51060001	51061000	0
8	51059001	51060000	0
8	51058001	51059000	0
8	51057001	51058000	0
8	51056001	51057000	0
8	51055001	51056000	0
8	51054001	51055000	1
8	51053001	51054000	0
8	51052001	51053000	1
8	51051001	51052000	0
8	51050001	51051000	1
8	51049001	51050000	1
8	51048001	51049000	0
8	51047001	51048000	0
8	51046001	51047000	0
8	51045001	51046000	1
8	51044001	51045000	0
8	51043001	51044000	0
8	51042001	51043000	0
8	51041001	51042000	1
8	51040001	51041000	0
8	51039001	51040000	1
8	51038001	51039000	0
8	51037001	51038000	1
8	51036001	51037000	1
8	51035001	51036000	0
8	51034001	51035000	1
8	51033001	51034000	0
8	51032001	51033000	0
8	51031001	51032000	1
8	51030001	51031000	1
8	51029001	51030000	1
8	51028001	51029000	0
8	51027001	51028000	1
8	51026001	51027000	0
8	51025001	51026000	0
8	51024001	51025000	0
8	51023001	51024000	0
8	51022001	51023000	0
8	51021001	51022000	0
8	51020001	51021000	1
8	51019001	51020000	0
8	51018001	51019000	0
8	51017001	51018000	1
8	51016001	51017000	0
8	51015001	51016000	1
8	51014001	51015000	1
8	51013001	51014000	0
8	51012001	51013000	1
8	51011001	51012000	1
8	51010001	51011000	0
8	51009001	51010000	3
8	51008001	51009000	0
8	51007001	51008000	1
8	51006001	51007000	0
8	51005001	51006000	2
8	51004001	51005000	0
8	51003001	51004000	1
8	51002001	51003000	2
8	51001001	51002000	0
8	51000001	51001000	0
8	50999001	51000000	2
8	50998001	50999000	1
8	50997001	50998000	1
8	50996001	50997000	1
8	50995001	50996000	1
8	50994001	50995000	1
8	50993001	50994000	0
8	50992001	50993000	2
8	50991001	50992000	1
8	50990001	50991000	1
8	50989001	50990000	2
8	50988001	50989000	0
8	50987001	50988000	0
8	50986001	50987000	0
8	50985001	50986000	0
8	50984001	50985000	0
8	50983001	50984000	1
8	50982001	50983000	0
8	50981001	50982000	2
8	50980001	50981000	1
8	50979001	50980000	1
8	50978001	50979000	0
8	50977001	50978000	1
8	50976001	50977000	1
8	50975001	50976000	1
8	50974001	50975000	2
8	50973001	50974000	2
8	50972001	50973000	1
8	50971001	50972000	5
8	50970001	50971000	2
8	50969001	50970000	0
8	50968001	50969000	1
8	50967001	50968000	0
8	50966001	50967000	1
8	50965001	50966000	1
8	50964001	50965000	1
8	50963001	50964000	2
8	50962001	50963000	2
8	50961001	50962000	1
8	50960001	50961000	0
8	50959001	50960000	2
8	50958001	50959000	0
8	50957001	50958000	0
8	50956001	50957000	0
8	50955001	50956000	0
8	50954001	50955000	2
8	50953001	50954000	0
8	50952001	50953000	4
8	50951001	50952000	1
8	50950001	50951000	2
8	50949001	50950000	0
8	50948001	50949000	1
8	50947001	50948000	0
8	50946001	50947000	0
8	50945001	50946000	0
8	50944001	50945000	1
8	50943001	50944000	0
8	50942001	50943000	0
8	50941001	50942000	1
8	50940001	50941000	1
8	50939001	50940000	1
8	50938001	50939000	1
8	50937001	50938000	1
8	50936001	50937000	2
8	50935001	50936000	1
8	50934001	50935000	1
8	50933001	50934000	3
8	50932001	50933000	1
8	50931001	50932000	1
8	50930001	50931000	0
8	50929001	50930000	2
8	50928001	50929000	1
8	50927001	50928000	1
8	50926001	50927000	1
8	50925001	50926000	1
8	50924001	50925000	2
8	50923001	50924000	2
8	50922001	50923000	0
8	50921001	50922000	0
8	50920001	50921000	2
8	50919001	50920000	0
8	50918001	50919000	0
8	50917001	50918000	0
8	50916001	50917000	0
8	50915001	50916000	2
8	50914001	50915000	3
8	50913001	50914000	3
8	50912001	50913000	4
8	50911001	50912000	2
8	50910001	50911000	1
8	50909001	50910000	2
8	50908001	50909000	0
8	50907001	50908000	0
8	50906001	50907000	0
8	50905001	50906000	0
8	50904001	50905000	0
8	50903001	50904000	1
8	50902001	50903000	0
8	50901001	50902000	2
8	50900001	50901000	1
8	50899001	50900000	1
8	50898001	50899000	2
8	50897001	50898000	0
8	50896001	50897000	0
8	50895001	50896000	0
8	50894001	50895000	0
8	50893001	50894000	0
8	50892001	50893000	0
8	50891001	50892000	0
8	50890001	50891000	1
8	50889001	50890000	0
8	50888001	50889000	1
8	50887001	50888000	1
8	50886001	50887000	1
8	50885001	50886000	0
8	50884001	50885000	1
8	50883001	50884000	0
8	50882001	50883000	0
8	50881001	50882000	1
8	50880001	50881000	2
8	50879001	50880000	0
8	50878001	50879000	1
8	50877001	50878000	1
8	50876001	50877000	0
8	50875001	50876000	0
8	50874001	50875000	0
8	50873001	50874000	1
8	50872001	50873000	0
8	50871001	50872000	0
8	50870001	50871000	0
8	50869001	50870000	0
8	50868001	50869000	3
8	50867001	50868000	0
8	50866001	50867000	1
8	50865001	50866000	1
8	50864001	50865000	0
8	50863001	50864000	0
8	50862001	50863000	0
8	50861001	50862000	0
8	50860001	50861000	1
8	50859001	50860000	1
8	50858001	50859000	1
8	50857001	50858000	0
8	50856001	50857000	2
8	50855001	50856000	0
8	50854001	50855000	1
8	50853001	50854000	0
8	50852001	50853000	1
8	50851001	50852000	0
8	50850001	50851000	0
8	50849001	50850000	0
8	50848001	50849000	1
8	50847001	50848000	0
8	50846001	50847000	1
8	50845001	50846000	0
8	50844001	50845000	0
8	50843001	50844000	0
8	50842001	50843000	0
8	50841001	50842000	0
8	50840001	50841000	1
8	50839001	50840000	0
8	50838001	50839000	2
8	50837001	50838000	1
8	50836001	50837000	0
8	50835001	50836000	2
8	50834001	50835000	0
8	50833001	50834000	0
8	50832001	50833000	0
8	50831001	50832000	1
8	50830001	50831000	0
8	50829001	50830000	0
8	50828001	50829000	0
8	50827001	50828000	0
8	50826001	50827000	3
8	50825001	50826000	0
8	50824001	50825000	1
8	50823001	50824000	0
8	50822001	50823000	1
8	50821001	50822000	0
8	50820001	50821000	1
8	50819001	50820000	0
8	50818001	50819000	1
8	50817001	50818000	1
8	50816001	50817000	0
8	50815001	50816000	1
8	50814001	50815000	1
8	50813001	50814000	0
8	50812001	50813000	0
8	50811001	50812000	0
8	50810001	50811000	0
8	50809001	50810000	1
8	50808001	50809000	0
8	50807001	50808000	0
8	50806001	50807000	0
8	50805001	50806000	0
8	50804001	50805000	1
8	50803001	50804000	0
8	50802001	50803000	0
8	50801001	50802000	0
8	50800001	50801000	0
8	50799001	50800000	0
8	50798001	50799000	0
8	50797001	50798000	1
8	50796001	50797000	0
8	50795001	50796000	1
8	50794001	50795000	0
8	50793001	50794000	1
8	50792001	50793000	0
8	50791001	50792000	0
8	50790001	50791000	1
8	50789001	50790000	2
8	50788001	50789000	1
8	50787001	50788000	3
8	50786001	50787000	1
8	50785001	50786000	0
8	50784001	50785000	1
8	50783001	50784000	2
8	50782001	50783000	0
8	50781001	50782000	0
8	50780001	50781000	1
8	50779001	50780000	0
8	50778001	50779000	0
8	50777001	50778000	2
8	50776001	50777000	0
8	50775001	50776000	0
8	50774001	50775000	1
8	50773001	50774000	0
8	50772001	50773000	0
8	50771001	50772000	0
8	50770001	50771000	1
8	50769001	50770000	0
8	50768001	50769000	0
8	50767001	50768000	0
8	50766001	50767000	0
8	50765001	50766000	1
8	50764001	50765000	0
8	50763001	50764000	2
8	50762001	50763000	1
8	50761001	50762000	0
8	50760001	50761000	0
8	50759001	50760000	0
8	50758001	50759000	1
8	50757001	50758000	0
8	50756001	50757000	2
8	50755001	50756000	0
8	50754001	50755000	1
8	50753001	50754000	0
8	50752001	50753000	0
8	50751001	50752000	1
8	50750001	50751000	0
8	50749001	50750000	2
8	50748001	50749000	0
8	50747001	50748000	0
8	50746001	50747000	0
8	50745001	50746000	1
8	50744001	50745000	0
8	50743001	50744000	0
8	50742001	50743000	0
8	50741001	50742000	0
8	50740001	50741000	0
8	50739001	50740000	1
8	50738001	50739000	0
8	50737001	50738000	0
8	50736001	50737000	0
8	50735001	50736000	0
8	50734001	50735000	1
8	50733001	50734000	0
8	50732001	50733000	2
8	50731001	50732000	4
8	50730001	50731000	1
8	50729001	50730000	0
8	50728001	50729000	0
8	50727001	50728000	1
8	50726001	50727000	2
8	50725001	50726000	0
8	50724001	50725000	0
8	50723001	50724000	1
8	50722001	50723000	1
8	50721001	50722000	2
8	50720001	50721000	0
8	50719001	50720000	0
8	50718001	50719000	0
8	50717001	50718000	0
8	50716001	50717000	0
8	50715001	50716000	0
8	50714001	50715000	0
8	50713001	50714000	0
8	50712001	50713000	0
8	50711001	50712000	0
8	50710001	50711000	1
8	50709001	50710000	3
8	50708001	50709000	0
8	50707001	50708000	2
8	50706001	50707000	0
8	50705001	50706000	0
8	50704001	50705000	0
8	50703001	50704000	1
8	50702001	50703000	1
8	50701001	50702000	0
8	50700001	50701000	1
8	50699001	50700000	1
8	50698001	50699000	0
8	50697001	50698000	0
8	50696001	50697000	0
8	50695001	50696000	0
8	50694001	50695000	3
8	50693001	50694000	0
8	50692001	50693000	0
8	50691001	50692000	2
8	50690001	50691000	3
8	50689001	50690000	0
8	50688001	50689000	1
8	50687001	50688000	1
8	50686001	50687000	0
8	50685001	50686000	3
8	50684001	50685000	0
8	50683001	50684000	0
8	50682001	50683000	1
8	50681001	50682000	1
8	50680001	50681000	1
8	50679001	50680000	1
8	50678001	50679000	0
8	50677001	50678000	3
8	50676001	50677000	1
8	50675001	50676000	3
8	50674001	50675000	2
8	50673001	50674000	0
8	50672001	50673000	1
8	50671001	50672000	0
8	50670001	50671000	1
8	50669001	50670000	1
8	50668001	50669000	0
8	50667001	50668000	0
8	50666001	50667000	1
8	50665001	50666000	1
8	50664001	50665000	0
8	50663001	50664000	0
8	50662001	50663000	0
8	50661001	50662000	0
8	50660001	50661000	0
8	50659001	50660000	0
8	50658001	50659000	0
8	50657001	50658000	0
8	50656001	50657000	0
8	50655001	50656000	1
8	50654001	50655000	0
8	50653001	50654000	0
8	50652001	50653000	0
8	50651001	50652000	0
8	50650001	50651000	0
8	50649001	50650000	0
8	50648001	50649000	0
8	50647001	50648000	1
8	50646001	50647000	0
8	50645001	50646000	1
8	50644001	50645000	0
8	50643001	50644000	1
8	50642001	50643000	2
8	50641001	50642000	2
8	50640001	50641000	0
8	50639001	50640000	0
8	50638001	50639000	0
8	50637001	50638000	1
8	50636001	50637000	2
8	50635001	50636000	1
8	50634001	50635000	0
8	50633001	50634000	0
8	50632001	50633000	0
8	50631001	50632000	1
8	50630001	50631000	0
8	50629001	50630000	1
8	50628001	50629000	2
8	50627001	50628000	1
8	50626001	50627000	1
8	50625001	50626000	1
8	50624001	50625000	1
8	50623001	50624000	0
8	50622001	50623000	0
8	50621001	50622000	1
8	50620001	50621000	0
8	50619001	50620000	0
8	50618001	50619000	0
8	50617001	50618000	0
8	50616001	50617000	2
8	50615001	50616000	0
8	50614001	50615000	1
8	50613001	50614000	1
8	50612001	50613000	1
8	50611001	50612000	1
8	50610001	50611000	0
8	50609001	50610000	0
8	50608001	50609000	2
8	50607001	50608000	0
8	50606001	50607000	0
8	50605001	50606000	1
8	50604001	50605000	0
8	50603001	50604000	0
8	50602001	50603000	0
8	50601001	50602000	0
8	50600001	50601000	1
8	50599001	50600000	0
8	50598001	50599000	1
8	50597001	50598000	0
8	50596001	50597000	0
8	50595001	50596000	0
8	50594001	50595000	1
8	50593001	50594000	1
8	50592001	50593000	0
8	50591001	50592000	0
8	50590001	50591000	0
8	50589001	50590000	2
8	50588001	50589000	0
8	50587001	50588000	0
8	50586001	50587000	2
8	50585001	50586000	0
8	50584001	50585000	0
8	50583001	50584000	0
8	50582001	50583000	0
8	50581001	50582000	0
8	50580001	50581000	0
8	50579001	50580000	0
8	50578001	50579000	0
8	50577001	50578000	2
8	50576001	50577000	1
8	50575001	50576000	0
8	50574001	50575000	1
8	50573001	50574000	0
8	50572001	50573000	0
8	50571001	50572000	1
8	50570001	50571000	1
8	50569001	50570000	1
8	50568001	50569000	3
8	50567001	50568000	0
8	50566001	50567000	0
8	50565001	50566000	3
8	50564001	50565000	0
8	50563001	50564000	0
8	50562001	50563000	2
8	50561001	50562000	0
8	50560001	50561000	0
8	50559001	50560000	0
8	50558001	50559000	1
8	50557001	50558000	2
8	50556001	50557000	2
8	50555001	50556000	1
8	50554001	50555000	2
8	50553001	50554000	0
8	50552001	50553000	0
8	50551001	50552000	0
8	50550001	50551000	2
8	50549001	50550000	0
8	50548001	50549000	0
8	50547001	50548000	1
8	50546001	50547000	1
8	50545001	50546000	0
8	50544001	50545000	0
8	50543001	50544000	0
8	50542001	50543000	0
8	50541001	50542000	0
8	50540001	50541000	0
8	50539001	50540000	0
8	50538001	50539000	1
8	50537001	50538000	0
8	50536001	50537000	1
8	50535001	50536000	2
8	50534001	50535000	0
8	50533001	50534000	1
8	50532001	50533000	0
8	50531001	50532000	0
8	50530001	50531000	0
8	50529001	50530000	0
8	50528001	50529000	1
8	50527001	50528000	0
8	50526001	50527000	0
8	50525001	50526000	0
8	50524001	50525000	0
8	50523001	50524000	0
8	50522001	50523000	1
8	50521001	50522000	0
8	50520001	50521000	3
8	50519001	50520000	0
8	50518001	50519000	1
8	50517001	50518000	1
8	50516001	50517000	0
8	50515001	50516000	0
8	50514001	50515000	0
8	50513001	50514000	0
8	50512001	50513000	0
8	50511001	50512000	4
8	50510001	50511000	1
8	50509001	50510000	0
8	50508001	50509000	0
8	50507001	50508000	0
8	50506001	50507000	0
8	50505001	50506000	0
8	50504001	50505000	2
8	50503001	50504000	0
8	50502001	50503000	0
8	50501001	50502000	0
8	50500001	50501000	1
8	50499001	50500000	0
8	50498001	50499000	1
8	50497001	50498000	0
8	50496001	50497000	0
8	50495001	50496000	0
8	50494001	50495000	3
8	50493001	50494000	1
8	50492001	50493000	2
8	50491001	50492000	1
8	50490001	50491000	0
8	50489001	50490000	2
8	50488001	50489000	1
8	50487001	50488000	1
8	50486001	50487000	0
8	50485001	50486000	2
8	50484001	50485000	0
8	50483001	50484000	1
8	50482001	50483000	0
8	50481001	50482000	3
8	50480001	50481000	1
8	50479001	50480000	0
8	50478001	50479000	4
8	50477001	50478000	1
8	50476001	50477000	4
8	50475001	50476000	1
8	50474001	50475000	2
8	50473001	50474000	1
8	50472001	50473000	0
8	50471001	50472000	0
8	50470001	50471000	0
8	50469001	50470000	0
8	50468001	50469000	2
8	50467001	50468000	2
8	50466001	50467000	2
8	50465001	50466000	0
8	50464001	50465000	3
8	50463001	50464000	0
8	50462001	50463000	2
8	50461001	50462000	1
8	50460001	50461000	1
8	50459001	50460000	1
8	50458001	50459000	0
8	50457001	50458000	0
8	50456001	50457000	0
8	50455001	50456000	3
8	50454001	50455000	1
8	50453001	50454000	0
8	50452001	50453000	0
8	50451001	50452000	0
8	50450001	50451000	0
8	50449001	50450000	0
8	50448001	50449000	0
8	50447001	50448000	0
8	50446001	50447000	3
8	50445001	50446000	1
8	50444001	50445000	2
8	50443001	50444000	1
8	50442001	50443000	2
8	50441001	50442000	0
8	50440001	50441000	0
8	50439001	50440000	0
8	50438001	50439000	0
8	50437001	50438000	0
8	50436001	50437000	0
8	50435001	50436000	0
8	50434001	50435000	1
8	50433001	50434000	0
8	50432001	50433000	0
8	50431001	50432000	4
8	50430001	50431000	3
8	50429001	50430000	1
8	50428001	50429000	1
8	50427001	50428000	0
8	50426001	50427000	1
8	50425001	50426000	1
8	50424001	50425000	1
8	50423001	50424000	1
8	50422001	50423000	0
8	50421001	50422000	0
8	50420001	50421000	0
8	50419001	50420000	0
8	50418001	50419000	3
8	50417001	50418000	0
8	50416001	50417000	0
8	50415001	50416000	0
8	50414001	50415000	2
8	50413001	50414000	1
8	50412001	50413000	1
8	50411001	50412000	1
8	50410001	50411000	1
8	50409001	50410000	1
8	50408001	50409000	0
8	50407001	50408000	0
8	50406001	50407000	0
8	50405001	50406000	0
8	50404001	50405000	0
8	50403001	50404000	0
8	50402001	50403000	0
8	50401001	50402000	1
8	50400001	50401000	2
8	50399001	50400000	1
8	50398001	50399000	2
8	50397001	50398000	0
8	50396001	50397000	1
8	50395001	50396000	0
8	50394001	50395000	1
8	50393001	50394000	2
8	50392001	50393000	0
8	50391001	50392000	0
8	50390001	50391000	0
8	50389001	50390000	0
8	50388001	50389000	1
8	50387001	50388000	0
8	50386001	50387000	1
8	50385001	50386000	0
8	50384001	50385000	0
8	50383001	50384000	0
8	50382001	50383000	0
8	50381001	50382000	0
8	50380001	50381000	0
8	50379001	50380000	0
8	50378001	50379000	0
8	50377001	50378000	0
8	50376001	50377000	0
8	50375001	50376000	0
8	50374001	50375000	2
8	50373001	50374000	3
8	50372001	50373000	1
8	50371001	50372000	0
8	50370001	50371000	0
8	50369001	50370000	0
8	50368001	50369000	0
8	50367001	50368000	0
8	50366001	50367000	0
8	50365001	50366000	0
8	50364001	50365000	0
8	50363001	50364000	0
8	50362001	50363000	0
8	50361001	50362000	0
8	50360001	50361000	0
8	50359001	50360000	0
8	50358001	50359000	0
8	50357001	50358000	0
8	50356001	50357000	1
8	50355001	50356000	1
8	50354001	50355000	2
8	50353001	50354000	0
8	50352001	50353000	0
8	50351001	50352000	0
8	50350001	50351000	0
8	50349001	50350000	1
8	50348001	50349000	0
8	50347001	50348000	1
8	50346001	50347000	0
8	50345001	50346000	0
8	50344001	50345000	0
8	50343001	50344000	0
8	50342001	50343000	0
8	50341001	50342000	0
8	50340001	50341000	0
