Chromosome	start	end	SNPs
6	33932001	33933000	0
6	33933001	33934000	1
6	33934001	33935000	0
6	33935001	33936000	0
6	33936001	33937000	0
6	33937001	33938000	0
6	33938001	33939000	1
6	33939001	33940000	0
6	33940001	33941000	0
6	33941001	33942000	0
6	33942001	33943000	0
6	33943001	33944000	0
6	33944001	33945000	0
6	33945001	33946000	0
6	33946001	33947000	1
6	33947001	33948000	0
6	33948001	33949000	0
6	33949001	33950000	0
6	33950001	33951000	0
6	33951001	33952000	0
6	33952001	33953000	0
6	33953001	33954000	0
6	33954001	33955000	0
6	33955001	33956000	1
6	33956001	33957000	0
6	33957001	33958000	0
6	33958001	33959000	0
6	33959001	33960000	0
6	33960001	33961000	0
6	33961001	33962000	0
6	33962001	33963000	0
6	33963001	33964000	0
6	33964001	33965000	0
6	33965001	33966000	0
6	33966001	33967000	0
6	33967001	33968000	0
6	33968001	33969000	0
6	33969001	33970000	0
6	33970001	33971000	1
6	33971001	33972000	0
6	33972001	33973000	0
6	33973001	33974000	0
6	33974001	33975000	0
6	33975001	33976000	0
6	33976001	33977000	0
6	33977001	33978000	0
6	33978001	33979000	0
6	33979001	33980000	0
6	33980001	33981000	0
6	33981001	33982000	1
6	33982001	33983000	0
6	33983001	33984000	0
6	33984001	33985000	0
6	33985001	33986000	0
6	33986001	33987000	0
6	33987001	33988000	0
6	33988001	33989000	0
6	33989001	33990000	0
6	33990001	33991000	0
6	33991001	33992000	0
6	33992001	33993000	1
6	33993001	33994000	1
6	33994001	33995000	0
6	33995001	33996000	0
6	33996001	33997000	0
6	33997001	33998000	1
6	33998001	33999000	0
6	33999001	34000000	0
6	34000001	34001000	0
6	34001001	34002000	0
6	34002001	34003000	0
6	34003001	34004000	0
6	34004001	34005000	1
6	34005001	34006000	0
6	34006001	34007000	0
6	34007001	34008000	0
6	34008001	34009000	1
6	34009001	34010000	0
6	34010001	34011000	2
6	34011001	34012000	0
6	34012001	34013000	0
6	34013001	34014000	0
6	34014001	34015000	0
6	34015001	34016000	0
6	34016001	34017000	0
6	34017001	34018000	0
6	34018001	34019000	0
6	34019001	34020000	0
6	34020001	34021000	0
6	34021001	34022000	0
6	34022001	34023000	1
6	34023001	34024000	0
6	34024001	34025000	0
6	34025001	34026000	0
6	34026001	34027000	0
6	34027001	34028000	0
6	34028001	34029000	0
6	34029001	34030000	2
6	34030001	34031000	0
6	34031001	34032000	0
6	34032001	34033000	0
6	34033001	34034000	1
6	34034001	34035000	0
6	34035001	34036000	0
6	34036001	34037000	0
6	34037001	34038000	0
6	34038001	34039000	0
6	34039001	34040000	0
6	34040001	34041000	1
6	34041001	34042000	1
6	34042001	34043000	0
6	34043001	34044000	1
6	34044001	34045000	0
6	34045001	34046000	0
6	34046001	34047000	0
6	34047001	34048000	1
6	34048001	34049000	0
6	34049001	34050000	0
6	34050001	34051000	0
6	34051001	34052000	1
6	34052001	34053000	0
6	34053001	34054000	1
6	34054001	34055000	0
6	34055001	34056000	0
6	34056001	34057000	0
6	34057001	34058000	1
6	34058001	34059000	2
6	34059001	34060000	0
6	34060001	34061000	0
6	34061001	34062000	1
6	34062001	34063000	0
6	34063001	34064000	1
6	34064001	34065000	0
6	34065001	34066000	1
6	34066001	34067000	0
6	34067001	34068000	1
6	34068001	34069000	0
6	34069001	34070000	0
6	34070001	34071000	1
6	34071001	34072000	0
6	34072001	34073000	1
6	34073001	34074000	1
6	34074001	34075000	1
6	34075001	34076000	0
6	34076001	34077000	1
6	34077001	34078000	1
6	34078001	34079000	0
6	34079001	34080000	0
6	34080001	34081000	1
6	34081001	34082000	0
6	34082001	34083000	0
6	34083001	34084000	0
6	34084001	34085000	0
6	34085001	34086000	0
6	34086001	34087000	0
6	34087001	34088000	0
6	34088001	34089000	0
6	34089001	34090000	0
6	34090001	34091000	0
6	34091001	34092000	0
6	34092001	34093000	0
6	34093001	34094000	0
6	34094001	34095000	0
6	34095001	34096000	0
6	34096001	34097000	0
6	34097001	34098000	0
6	34098001	34099000	0
6	34099001	34100000	0
6	34100001	34101000	1
6	34101001	34102000	0
6	34102001	34103000	0
6	34103001	34104000	0
6	34104001	34105000	0
6	34105001	34106000	0
6	34106001	34107000	0
6	34107001	34108000	0
6	34108001	34109000	0
6	34109001	34110000	0
6	34110001	34111000	0
6	34111001	34112000	0
6	34112001	34113000	0
6	34113001	34114000	0
6	34114001	34115000	0
6	34115001	34116000	0
6	34116001	34117000	0
6	34117001	34118000	1
6	34118001	34119000	0
6	34119001	34120000	3
6	34120001	34121000	1
6	34121001	34122000	1
6	34122001	34123000	1
6	34123001	34124000	0
6	34124001	34125000	0
6	34125001	34126000	1
6	34126001	34127000	0
6	34127001	34128000	2
6	34128001	34129000	0
6	34129001	34130000	1
6	34130001	34131000	0
6	34131001	34132000	0
6	34132001	34133000	0
6	34133001	34134000	0
6	34134001	34135000	0
6	34135001	34136000	0
6	34136001	34137000	0
6	34137001	34138000	0
6	34138001	34139000	0
6	34139001	34140000	0
6	34140001	34141000	0
6	34141001	34142000	0
6	34142001	34143000	0
6	34143001	34144000	0
6	34144001	34145000	0
6	34145001	34146000	0
6	34146001	34147000	0
6	34147001	34148000	0
6	34148001	34149000	0
6	34149001	34150000	0
6	34150001	34151000	0
6	34151001	34152000	0
6	34152001	34153000	0
6	34153001	34154000	1
6	34154001	34155000	0
6	34155001	34156000	0
6	34156001	34157000	0
6	34157001	34158000	1
6	34158001	34159000	1
6	34159001	34160000	0
6	34160001	34161000	0
6	34161001	34162000	0
6	34162001	34163000	0
6	34163001	34164000	0
6	34164001	34165000	0
6	34165001	34166000	1
6	34166001	34167000	0
6	34167001	34168000	0
6	34168001	34169000	0
6	34169001	34170000	0
6	34170001	34171000	0
6	34171001	34172000	0
6	34172001	34173000	0
6	34173001	34174000	0
6	34174001	34175000	0
6	34175001	34176000	0
6	34176001	34177000	0
6	34177001	34178000	0
6	34178001	34179000	0
6	34179001	34180000	0
6	34180001	34181000	0
6	34181001	34182000	0
6	34182001	34183000	1
6	34183001	34184000	0
6	34184001	34185000	1
6	34185001	34186000	1
6	34186001	34187000	2
6	34187001	34188000	0
6	34188001	34189000	1
6	34189001	34190000	0
6	34190001	34191000	1
6	34191001	34192000	0
6	34192001	34193000	0
6	34193001	34194000	1
6	34194001	34195000	0
6	34195001	34196000	1
6	34196001	34197000	0
6	34197001	34198000	0
6	34198001	34199000	0
6	34199001	34200000	0
6	34200001	34201000	1
6	34201001	34202000	0
6	34202001	34203000	0
6	34203001	34204000	0
6	34204001	34205000	2
6	34205001	34206000	0
6	34206001	34207000	0
6	34207001	34208000	0
6	34208001	34209000	0
6	34209001	34210000	0
6	34210001	34211000	0
6	34211001	34212000	0
6	34212001	34213000	0
6	34213001	34214000	0
6	34214001	34215000	0
6	34215001	34216000	0
6	34216001	34217000	0
6	34217001	34218000	0
6	34218001	34219000	0
6	34219001	34220000	0
6	34220001	34221000	0
6	34221001	34222000	2
6	34222001	34223000	3
6	34223001	34224000	0
6	34224001	34225000	2
6	34225001	34226000	1
6	34226001	34227000	0
6	34227001	34228000	0
6	34228001	34229000	0
6	34229001	34230000	0
6	34230001	34231000	0
6	34231001	34232000	1
6	34232001	34233000	1
6	34233001	34234000	0
6	34234001	34235000	0
6	34235001	34236000	0
6	34236001	34237000	0
6	34237001	34238000	1
6	34238001	34239000	2
6	34239001	34240000	1
6	34240001	34241000	0
6	34241001	34242000	0
6	34242001	34243000	0
6	34243001	34244000	0
6	34244001	34245000	0
6	34245001	34246000	1
6	34246001	34247000	0
6	34247001	34248000	0
6	34248001	34249000	0
6	34249001	34250000	0
6	34250001	34251000	0
6	34251001	34252000	0
6	34252001	34253000	0
6	34253001	34254000	0
6	34254001	34255000	1
6	34255001	34256000	1
6	34256001	34257000	0
6	34257001	34258000	0
6	34258001	34259000	1
6	34259001	34260000	1
6	34260001	34261000	0
6	34261001	34262000	0
6	34262001	34263000	0
6	34263001	34264000	0
6	34264001	34265000	0
6	34265001	34266000	0
6	34266001	34267000	1
6	34267001	34268000	0
6	34268001	34269000	0
6	34269001	34270000	0
6	34270001	34271000	0
6	34271001	34272000	0
6	34272001	34273000	1
6	34273001	34274000	1
6	34274001	34275000	0
6	34275001	34276000	0
6	34276001	34277000	0
6	34277001	34278000	0
6	34278001	34279000	0
6	34279001	34280000	0
6	34280001	34281000	2
6	34281001	34282000	1
6	34282001	34283000	0
6	34283001	34284000	1
6	34284001	34285000	0
6	34285001	34286000	0
6	34286001	34287000	0
6	34287001	34288000	3
6	34288001	34289000	0
6	34289001	34290000	1
6	34290001	34291000	1
6	34291001	34292000	0
6	34292001	34293000	0
6	34293001	34294000	1
6	34294001	34295000	0
6	34295001	34296000	1
6	34296001	34297000	0
6	34297001	34298000	1
6	34298001	34299000	1
6	34299001	34300000	0
6	34300001	34301000	0
6	34301001	34302000	1
6	34302001	34303000	0
6	34303001	34304000	0
6	34304001	34305000	0
6	34305001	34306000	0
6	34306001	34307000	2
6	34307001	34308000	1
6	34308001	34309000	2
6	34309001	34310000	3
6	34310001	34311000	0
6	34311001	34312000	1
6	34312001	34313000	1
6	34313001	34314000	0
6	34314001	34315000	1
6	34315001	34316000	1
6	34316001	34317000	1
6	34317001	34318000	1
6	34318001	34319000	0
6	34319001	34320000	1
6	34320001	34321000	0
6	34321001	34322000	1
6	34322001	34323000	0
6	34323001	34324000	1
6	34324001	34325000	0
6	34325001	34326000	0
6	34326001	34327000	0
6	34327001	34328000	2
6	34328001	34329000	0
6	34329001	34330000	0
6	34330001	34331000	0
6	34331001	34332000	0
6	34332001	34333000	0
6	34333001	34334000	0
6	34334001	34335000	0
6	34335001	34336000	0
6	34336001	34337000	0
6	34337001	34338000	0
6	34338001	34339000	0
6	34339001	34340000	1
6	34340001	34341000	1
6	34341001	34342000	0
6	34342001	34343000	0
6	34343001	34344000	0
6	34344001	34345000	0
6	34345001	34346000	1
6	34346001	34347000	0
6	34347001	34348000	0
6	34348001	34349000	2
6	34349001	34350000	0
6	34350001	34351000	0
6	34351001	34352000	0
6	34352001	34353000	0
6	34353001	34354000	1
6	34354001	34355000	1
6	34355001	34356000	1
6	34356001	34357000	0
6	34357001	34358000	0
6	34358001	34359000	1
6	34359001	34360000	0
6	34360001	34361000	0
6	34361001	34362000	1
6	34362001	34363000	0
6	34363001	34364000	0
6	34364001	34365000	0
6	34365001	34366000	0
6	34366001	34367000	0
6	34367001	34368000	0
6	34368001	34369000	2
6	34369001	34370000	1
6	34370001	34371000	0
6	34371001	34372000	0
6	34372001	34373000	2
6	34373001	34374000	0
6	34374001	34375000	0
6	34375001	34376000	0
6	34376001	34377000	0
6	34377001	34378000	0
6	34378001	34379000	0
6	34379001	34380000	0
6	34380001	34381000	0
6	34381001	34382000	0
6	34382001	34383000	0
6	34383001	34384000	0
6	34384001	34385000	0
6	34385001	34386000	0
6	34386001	34387000	0
6	34387001	34388000	1
6	34388001	34389000	0
6	34389001	34390000	0
6	34390001	34391000	1
6	34391001	34392000	1
6	34392001	34393000	0
6	34393001	34394000	2
6	34394001	34395000	0
6	34395001	34396000	0
6	34396001	34397000	1
6	34397001	34398000	0
6	34398001	34399000	0
6	34399001	34400000	0
6	34400001	34401000	0
6	34401001	34402000	0
6	34402001	34403000	0
6	34403001	34404000	0
6	34404001	34405000	0
6	34405001	34406000	2
6	34406001	34407000	0
6	34407001	34408000	0
6	34408001	34409000	0
6	34409001	34410000	0
6	34410001	34411000	2
6	34411001	34412000	0
6	34412001	34413000	0
6	34413001	34414000	0
6	34414001	34415000	0
6	34415001	34416000	1
6	34416001	34417000	0
6	34417001	34418000	0
6	34418001	34419000	0
6	34419001	34420000	0
6	34420001	34421000	0
6	34421001	34422000	0
6	34422001	34423000	0
6	34423001	34424000	0
6	34424001	34425000	0
6	34425001	34426000	0
6	34426001	34427000	0
6	34427001	34428000	0
6	34428001	34429000	0
6	34429001	34430000	2
6	34430001	34431000	0
6	34431001	34432000	0
6	34432001	34433000	0
6	34433001	34434000	0
6	34434001	34435000	2
6	34435001	34436000	2
6	34436001	34437000	0
6	34437001	34438000	0
6	34438001	34439000	1
6	34439001	34440000	1
6	34440001	34441000	0
6	34441001	34442000	0
6	34442001	34443000	0
6	34443001	34444000	0
6	34444001	34445000	0
6	34445001	34446000	0
6	34446001	34447000	2
6	34447001	34448000	0
6	34448001	34449000	2
6	34449001	34450000	1
6	34450001	34451000	1
6	34451001	34452000	0
6	34452001	34453000	1
6	34453001	34454000	0
6	34454001	34455000	0
6	34455001	34456000	1
6	34456001	34457000	0
6	34457001	34458000	0
6	34458001	34459000	0
6	34459001	34460000	0
6	34460001	34461000	1
6	34461001	34462000	0
6	34462001	34463000	0
6	34463001	34464000	0
6	34464001	34465000	0
6	34465001	34466000	0
6	34466001	34467000	0
6	34467001	34468000	0
6	34468001	34469000	1
6	34469001	34470000	0
6	34470001	34471000	1
6	34471001	34472000	0
6	34472001	34473000	0
6	34473001	34474000	0
6	34474001	34475000	1
6	34475001	34476000	0
6	34476001	34477000	0
6	34477001	34478000	0
6	34478001	34479000	0
6	34479001	34480000	1
6	34480001	34481000	1
6	34481001	34482000	2
6	34482001	34483000	0
6	34483001	34484000	1
6	34484001	34485000	0
6	34485001	34486000	0
6	34486001	34487000	1
6	34487001	34488000	1
6	34488001	34489000	0
6	34489001	34490000	0
6	34490001	34491000	0
6	34491001	34492000	0
6	34492001	34493000	0
6	34493001	34494000	2
6	34494001	34495000	1
6	34495001	34496000	0
6	34496001	34497000	0
6	34497001	34498000	0
6	34498001	34499000	1
6	34499001	34500000	0
6	34500001	34501000	0
6	34501001	34502000	0
6	34502001	34503000	0
6	34503001	34504000	0
6	34504001	34505000	0
6	34505001	34506000	0
6	34506001	34507000	1
6	34507001	34508000	0
6	34508001	34509000	0
6	34509001	34510000	0
6	34510001	34511000	0
6	34511001	34512000	0
6	34512001	34513000	0
6	34513001	34514000	0
6	34514001	34515000	1
6	34515001	34516000	1
6	34516001	34517000	0
6	34517001	34518000	0
6	34518001	34519000	0
6	34519001	34520000	1
6	34520001	34521000	0
6	34521001	34522000	0
6	34522001	34523000	0
6	34523001	34524000	0
6	34524001	34525000	0
6	34525001	34526000	0
6	34526001	34527000	0
6	34527001	34528000	0
6	34528001	34529000	0
6	34529001	34530000	0
6	34530001	34531000	0
6	34531001	34532000	1
6	34532001	34533000	0
6	34533001	34534000	2
6	34534001	34535000	1
6	34535001	34536000	0
6	34536001	34537000	0
6	34537001	34538000	0
6	34538001	34539000	0
6	34539001	34540000	0
6	34540001	34541000	0
6	34541001	34542000	0
6	34542001	34543000	0
6	34543001	34544000	0
6	34544001	34545000	0
6	34545001	34546000	1
6	34546001	34547000	0
6	34547001	34548000	0
6	34548001	34549000	0
6	34549001	34550000	0
6	34550001	34551000	0
6	34551001	34552000	2
6	34552001	34553000	0
6	34553001	34554000	0
6	34554001	34555000	0
6	34555001	34556000	2
6	34556001	34557000	0
6	34557001	34558000	0
6	34558001	34559000	0
6	34559001	34560000	0
6	34560001	34561000	1
6	34561001	34562000	0
6	34562001	34563000	1
6	34563001	34564000	0
6	34564001	34565000	2
6	34565001	34566000	0
6	34566001	34567000	0
6	34567001	34568000	0
6	34568001	34569000	1
6	34569001	34570000	0
6	34570001	34571000	1
6	34571001	34572000	2
6	34572001	34573000	1
6	34573001	34574000	2
6	34574001	34575000	1
6	34575001	34576000	0
6	34576001	34577000	0
6	34577001	34578000	0
6	34578001	34579000	0
6	34579001	34580000	1
6	34580001	34581000	0
6	34581001	34582000	0
6	34582001	34583000	2
6	34583001	34584000	2
6	34584001	34585000	1
6	34585001	34586000	0
6	34586001	34587000	1
6	34587001	34588000	0
6	34588001	34589000	0
6	34589001	34590000	0
6	34590001	34591000	0
6	34591001	34592000	0
6	34592001	34593000	0
6	34593001	34594000	0
6	34594001	34595000	1
6	34595001	34596000	0
6	34596001	34597000	1
6	34597001	34598000	1
6	34598001	34599000	0
6	34599001	34600000	0
6	34600001	34601000	0
6	34601001	34602000	0
6	34602001	34603000	0
6	34603001	34604000	0
6	34604001	34605000	0
6	34605001	34606000	1
6	34606001	34607000	0
6	34607001	34608000	1
6	34608001	34609000	0
6	34609001	34610000	1
6	34610001	34611000	0
6	34611001	34612000	1
6	34612001	34613000	0
6	34613001	34614000	0
6	34614001	34615000	0
6	34615001	34616000	0
6	34616001	34617000	0
6	34617001	34618000	0
6	34618001	34619000	1
6	34619001	34620000	0
6	34620001	34621000	1
6	34621001	34622000	2
6	34622001	34623000	1
6	34623001	34624000	1
6	34624001	34625000	0
6	34625001	34626000	1
6	34626001	34627000	0
6	34627001	34628000	0
6	34628001	34629000	1
6	34629001	34630000	1
6	34630001	34631000	1
6	34631001	34632000	0
6	34632001	34633000	1
6	34633001	34634000	0
6	34634001	34635000	0
6	34635001	34636000	0
6	34636001	34637000	1
6	34637001	34638000	0
6	34638001	34639000	1
6	34639001	34640000	0
6	34640001	34641000	0
6	34641001	34642000	1
6	34642001	34643000	1
6	34643001	34644000	0
6	34644001	34645000	0
6	34645001	34646000	0
6	34646001	34647000	1
6	34647001	34648000	0
6	34648001	34649000	0
6	34649001	34650000	0
6	34650001	34651000	0
6	34651001	34652000	1
6	34652001	34653000	0
6	34653001	34654000	0
6	34654001	34655000	0
6	34655001	34656000	1
6	34656001	34657000	0
6	34657001	34658000	0
6	34658001	34659000	1
6	34659001	34660000	0
6	34660001	34661000	0
6	34661001	34662000	0
6	34662001	34663000	1
6	34663001	34664000	1
6	34664001	34665000	2
6	34665001	34666000	0
6	34666001	34667000	0
6	34667001	34668000	1
6	34668001	34669000	0
6	34669001	34670000	0
6	34670001	34671000	0
6	34671001	34672000	1
6	34672001	34673000	0
6	34673001	34674000	1
6	34674001	34675000	0
6	34675001	34676000	1
6	34676001	34677000	1
6	34677001	34678000	0
6	34678001	34679000	0
6	34679001	34680000	0
6	34680001	34681000	0
6	34681001	34682000	0
6	34682001	34683000	0
6	34683001	34684000	0
6	34684001	34685000	0
6	34685001	34686000	0
6	34686001	34687000	1
6	34687001	34688000	2
6	34688001	34689000	0
6	34689001	34690000	1
6	34690001	34691000	1
6	34691001	34692000	1
6	34692001	34693000	0
6	34693001	34694000	0
6	34694001	34695000	0
6	34695001	34696000	1
6	34696001	34697000	1
6	34697001	34698000	1
6	34698001	34699000	1
6	34699001	34700000	0
6	34700001	34701000	0
6	34701001	34702000	1
6	34702001	34703000	1
6	34703001	34704000	0
6	34704001	34705000	0
6	34705001	34706000	0
6	34706001	34707000	0
6	34707001	34708000	0
6	34708001	34709000	0
6	34709001	34710000	0
6	34710001	34711000	0
6	34711001	34712000	0
6	34712001	34713000	0
6	34713001	34714000	0
6	34714001	34715000	0
6	34715001	34716000	0
6	34716001	34717000	2
6	34717001	34718000	0
6	34718001	34719000	0
6	34719001	34720000	0
6	34720001	34721000	1
6	34721001	34722000	1
6	34722001	34723000	0
6	34723001	34724000	0
6	34724001	34725000	0
6	34725001	34726000	1
6	34726001	34727000	0
6	34727001	34728000	0
6	34728001	34729000	0
6	34729001	34730000	0
6	34730001	34731000	0
6	34731001	34732000	0
6	34732001	34733000	0
6	34733001	34734000	2
6	34734001	34735000	1
6	34735001	34736000	4
6	34736001	34737000	0
6	34737001	34738000	0
6	34738001	34739000	1
6	34739001	34740000	1
6	34740001	34741000	1
6	34741001	34742000	1
6	34742001	34743000	0
6	34743001	34744000	0
6	34744001	34745000	0
6	34745001	34746000	0
6	34746001	34747000	0
6	34747001	34748000	1
6	34748001	34749000	0
6	34749001	34750000	0
6	34750001	34751000	0
6	34751001	34752000	0
6	34752001	34753000	2
6	34753001	34754000	0
6	34754001	34755000	0
6	34755001	34756000	0
6	34756001	34757000	0
6	34757001	34758000	0
6	34758001	34759000	0
6	34759001	34760000	0
6	34760001	34761000	0
6	34761001	34762000	0
6	34762001	34763000	0
6	34763001	34764000	0
6	34764001	34765000	2
6	34765001	34766000	0
6	34766001	34767000	0
6	34767001	34768000	1
6	34768001	34769000	0
6	34769001	34770000	0
6	34770001	34771000	0
6	34771001	34772000	0
6	34772001	34773000	0
6	34773001	34774000	0
6	34774001	34775000	1
6	34775001	34776000	2
6	34776001	34777000	0
6	34777001	34778000	1
6	34778001	34779000	1
6	34779001	34780000	0
6	34780001	34781000	0
6	34781001	34782000	0
6	34782001	34783000	1
6	34783001	34784000	1
6	34784001	34785000	0
6	34785001	34786000	0
6	34786001	34787000	0
6	34787001	34788000	0
6	34788001	34789000	0
6	34789001	34790000	0
6	34790001	34791000	1
6	34791001	34792000	1
6	34792001	34793000	1
6	34793001	34794000	0
6	34794001	34795000	1
6	34795001	34796000	0
6	34796001	34797000	0
6	34797001	34798000	0
6	34798001	34799000	0
6	34799001	34800000	0
6	34800001	34801000	0
6	34801001	34802000	0
6	34802001	34803000	0
6	34803001	34804000	0
6	34804001	34805000	1
6	34805001	34806000	0
6	34806001	34807000	0
6	34807001	34808000	0
6	34808001	34809000	0
6	34809001	34810000	1
6	34810001	34811000	0
6	34811001	34812000	0
6	34812001	34813000	2
6	34813001	34814000	1
6	34814001	34815000	0
6	34815001	34816000	1
6	34816001	34817000	1
6	34817001	34818000	3
6	34818001	34819000	0
6	34819001	34820000	0
6	34820001	34821000	0
6	34821001	34822000	0
6	34822001	34823000	0
6	34823001	34824000	0
6	34824001	34825000	0
6	34825001	34826000	0
6	34826001	34827000	0
6	34827001	34828000	0
6	34828001	34829000	0
6	34829001	34830000	0
6	34830001	34831000	0
6	34831001	34832000	0
6	34832001	34833000	0
6	34833001	34834000	0
6	34834001	34835000	0
6	34835001	34836000	0
6	34836001	34837000	0
6	34837001	34838000	0
6	34838001	34839000	0
6	34839001	34840000	0
6	34840001	34841000	0
6	34841001	34842000	0
6	34842001	34843000	0
6	34843001	34844000	0
6	34844001	34845000	0
6	34845001	34846000	0
6	34846001	34847000	0
6	34847001	34848000	1
6	34848001	34849000	0
6	34849001	34850000	0
6	34850001	34851000	0
6	34851001	34852000	1
6	34852001	34853000	0
6	34853001	34854000	0
6	34854001	34855000	0
6	34855001	34856000	0
6	34856001	34857000	0
6	34857001	34858000	0
6	34858001	34859000	0
6	34859001	34860000	0
6	34860001	34861000	2
6	34861001	34862000	0
6	34862001	34863000	0
6	34863001	34864000	1
6	34864001	34865000	0
6	34865001	34866000	0
6	34866001	34867000	0
6	34867001	34868000	0
6	34868001	34869000	1
6	34869001	34870000	0
6	34870001	34871000	0
6	34871001	34872000	0
6	34872001	34873000	0
6	34873001	34874000	0
6	34874001	34875000	1
6	34875001	34876000	0
6	34876001	34877000	0
6	34877001	34878000	0
6	34878001	34879000	0
6	34879001	34880000	0
6	34880001	34881000	0
6	34881001	34882000	0
6	34882001	34883000	0
6	34883001	34884000	0
6	34884001	34885000	0
6	34885001	34886000	0
6	34886001	34887000	1
6	34887001	34888000	0
6	34888001	34889000	0
6	34889001	34890000	0
6	34890001	34891000	1
6	34891001	34892000	0
6	34892001	34893000	0
6	34893001	34894000	0
6	34894001	34895000	0
6	34895001	34896000	1
6	34896001	34897000	0
6	34897001	34898000	0
6	34898001	34899000	0
6	34899001	34900000	0
6	34900001	34901000	0
6	34901001	34902000	2
6	34902001	34903000	0
