Chromosome	start	end	SNPs
4	23574001	23575000	0
4	23573001	23574000	1
4	23572001	23573000	2
4	23571001	23572000	0
4	23570001	23571000	0
4	23567001	23568000	0
4	23566001	23567000	0
4	23565001	23566000	0
4	23564001	23565000	2
4	23563001	23564000	2
4	23562001	23563000	4
4	23561001	23562000	2
4	23560001	23561000	2
4	23559001	23560000	2
4	23558001	23559000	0
4	23557001	23558000	0
4	23556001	23557000	0
4	23555001	23556000	0
4	23554001	23555000	0
4	23553001	23554000	0
4	23552001	23553000	0
4	23551001	23552000	0
4	23550001	23551000	0
4	23549001	23550000	0
4	23548001	23549000	0
4	23547001	23548000	0
4	23546001	23547000	3
4	23545001	23546000	2
4	23544001	23545000	5
4	23543001	23544000	4
4	23542001	23543000	1
4	23541001	23542000	5
4	23540001	23541000	1
4	23539001	23540000	1
4	23538001	23539000	0
4	23537001	23538000	0
4	23536001	23537000	0
4	23535001	23536000	0
4	23534001	23535000	0
4	23533001	23534000	0
4	23532001	23533000	0
4	23531001	23532000	0
4	23530001	23531000	0
4	23529001	23530000	1
4	23528001	23529000	0
4	23527001	23528000	3
4	23526001	23527000	2
4	23525001	23526000	7
4	23524001	23525000	3
4	23523001	23524000	2
4	23522001	23523000	0
4	23521001	23522000	0
4	23520001	23521000	2
4	23519001	23520000	0
4	23518001	23519000	3
4	23517001	23518000	0
4	23516001	23517000	0
4	23515001	23516000	0
4	23514001	23515000	0
4	23513001	23514000	0
4	23512001	23513000	1
4	23511001	23512000	0
4	23510001	23511000	0
4	23509001	23510000	0
4	23508001	23509000	0
4	23507001	23508000	0
4	23506001	23507000	0
4	23505001	23506000	1
4	23504001	23505000	0
4	23503001	23504000	0
4	23502001	23503000	0
4	23501001	23502000	0
4	23500001	23501000	1
4	23499001	23500000	0
4	23498001	23499000	1
4	23497001	23498000	0
4	23496001	23497000	0
4	23495001	23496000	1
4	23494001	23495000	0
4	23493001	23494000	1
4	23492001	23493000	0
4	23491001	23492000	0
4	23490001	23491000	1
4	23489001	23490000	1
4	23488001	23489000	1
4	23487001	23488000	1
4	23486001	23487000	1
4	23485001	23486000	0
4	23484001	23485000	7
4	23483001	23484000	0
4	23482001	23483000	2
4	23481001	23482000	2
4	23480001	23481000	0
4	23479001	23480000	1
4	23478001	23479000	2
4	23477001	23478000	2
4	23476001	23477000	1
4	23475001	23476000	0
4	23474001	23475000	1
4	23473001	23474000	0
4	23472001	23473000	0
4	23471001	23472000	1
4	23470001	23471000	1
4	23469001	23470000	2
4	23468001	23469000	0
4	23467001	23468000	0
4	23466001	23467000	2
4	23465001	23466000	0
4	23464001	23465000	2
4	23463001	23464000	1
4	23462001	23463000	0
4	23461001	23462000	0
4	23460001	23461000	0
4	23459001	23460000	2
4	23458001	23459000	1
4	23457001	23458000	2
4	23456001	23457000	3
4	23455001	23456000	1
4	23454001	23455000	2
4	23453001	23454000	1
4	23452001	23453000	1
4	23451001	23452000	3
4	23450001	23451000	0
4	23449001	23450000	0
4	23448001	23449000	0
4	23447001	23448000	0
4	23446001	23447000	0
4	23445001	23446000	0
4	23444001	23445000	0
4	23443001	23444000	0
4	23442001	23443000	2
4	23441001	23442000	2
4	23440001	23441000	1
4	23439001	23440000	1
4	23438001	23439000	0
4	23437001	23438000	0
4	23436001	23437000	1
4	23435001	23436000	0
4	23434001	23435000	1
4	23433001	23434000	1
4	23432001	23433000	0
4	23431001	23432000	1
4	23430001	23431000	0
4	23429001	23430000	0
4	23428001	23429000	1
4	23427001	23428000	3
4	23426001	23427000	1
4	23425001	23426000	1
4	23424001	23425000	1
4	23423001	23424000	0
4	23422001	23423000	1
4	23421001	23422000	0
4	23420001	23421000	0
4	23419001	23420000	3
4	23418001	23419000	1
4	23417001	23418000	2
4	23416001	23417000	0
4	23415001	23416000	0
4	23414001	23415000	1
4	23413001	23414000	2
4	23412001	23413000	1
4	23411001	23412000	1
4	23410001	23411000	1
4	23409001	23410000	0
4	23408001	23409000	0
4	23407001	23408000	0
4	23404001	23405000	0
4	23401001	23402000	2
4	23400001	23401000	0
4	23399001	23400000	0
4	23398001	23399000	1
4	23397001	23398000	2
4	23396001	23397000	0
4	23395001	23396000	1
4	23394001	23395000	1
4	23393001	23394000	1
4	23392001	23393000	0
4	23391001	23392000	0
4	23390001	23391000	0
4	23389001	23390000	1
4	23388001	23389000	0
4	23387001	23388000	1
4	23386001	23387000	2
4	23385001	23386000	4
4	23384001	23385000	2
4	23383001	23384000	2
4	23382001	23383000	1
4	23381001	23382000	0
4	23380001	23381000	0
4	23379001	23380000	1
4	23378001	23379000	1
4	23377001	23378000	2
4	23376001	23377000	2
4	23375001	23376000	0
4	23374001	23375000	0
4	23373001	23374000	4
4	23372001	23373000	1
4	23371001	23372000	3
4	23370001	23371000	1
4	23369001	23370000	0
4	23368001	23369000	3
4	23367001	23368000	0
4	23366001	23367000	0
4	23365001	23366000	0
4	23364001	23365000	0
4	23363001	23364000	0
4	23362001	23363000	0
4	23361001	23362000	0
4	23360001	23361000	0
4	23359001	23360000	0
4	23358001	23359000	0
4	23357001	23358000	0
4	23356001	23357000	0
4	23355001	23356000	0
4	23354001	23355000	0
4	23353001	23354000	2
4	23352001	23353000	1
4	23351001	23352000	1
4	23350001	23351000	1
4	23349001	23350000	2
4	23348001	23349000	0
4	23347001	23348000	2
4	23346001	23347000	1
4	23345001	23346000	1
4	23344001	23345000	0
4	23343001	23344000	0
4	23342001	23343000	1
4	23341001	23342000	0
4	23340001	23341000	2
4	23339001	23340000	3
4	23338001	23339000	1
4	23337001	23338000	1
4	23336001	23337000	1
4	23335001	23336000	0
4	23334001	23335000	0
4	23333001	23334000	0
4	23332001	23333000	1
4	23331001	23332000	2
4	23330001	23331000	0
4	23329001	23330000	0
4	23328001	23329000	0
4	23327001	23328000	1
4	23326001	23327000	1
4	23325001	23326000	2
4	23324001	23325000	1
4	23323001	23324000	2
4	23322001	23323000	2
4	23321001	23322000	0
4	23320001	23321000	1
4	23319001	23320000	0
4	23318001	23319000	1
4	23317001	23318000	0
4	23316001	23317000	1
4	23315001	23316000	1
4	23314001	23315000	1
4	23313001	23314000	0
4	23312001	23313000	0
4	23311001	23312000	1
4	23310001	23311000	0
4	23309001	23310000	0
4	23308001	23309000	2
4	23307001	23308000	1
4	23306001	23307000	1
4	23305001	23306000	3
4	23304001	23305000	1
4	23303001	23304000	0
4	23302001	23303000	0
4	23301001	23302000	0
4	23300001	23301000	1
4	23299001	23300000	0
4	23298001	23299000	0
4	23297001	23298000	1
4	23296001	23297000	0
4	23295001	23296000	0
4	23294001	23295000	0
4	23293001	23294000	3
4	23292001	23293000	2
4	23291001	23292000	3
4	23290001	23291000	0
4	23289001	23290000	2
4	23288001	23289000	0
4	23287001	23288000	1
4	23286001	23287000	0
4	23285001	23286000	0
4	23284001	23285000	0
4	23283001	23284000	0
4	23282001	23283000	0
4	23281001	23282000	2
4	23280001	23281000	2
4	23279001	23280000	0
4	23278001	23279000	0
4	23277001	23278000	0
4	23276001	23277000	0
4	23275001	23276000	0
4	23274001	23275000	4
4	23273001	23274000	0
4	23272001	23273000	0
4	23271001	23272000	0
4	23270001	23271000	0
4	23269001	23270000	2
4	23268001	23269000	0
4	23267001	23268000	0
4	23266001	23267000	1
4	23265001	23266000	0
4	23264001	23265000	0
4	23263001	23264000	3
4	23262001	23263000	3
4	23261001	23262000	0
4	23260001	23261000	0
4	23259001	23260000	2
4	23258001	23259000	1
4	23257001	23258000	0
4	23256001	23257000	1
4	23255001	23256000	2
4	23254001	23255000	0
4	23253001	23254000	0
4	23252001	23253000	0
4	23251001	23252000	1
4	23250001	23251000	2
4	23249001	23250000	1
4	23248001	23249000	1
4	23247001	23248000	0
4	23246001	23247000	1
4	23245001	23246000	2
4	23244001	23245000	0
4	23243001	23244000	3
4	23242001	23243000	0
4	23241001	23242000	1
4	23240001	23241000	2
4	23239001	23240000	0
4	23238001	23239000	0
4	23237001	23238000	0
4	23236001	23237000	1
4	23235001	23236000	1
4	23234001	23235000	1
4	23233001	23234000	0
4	23232001	23233000	2
4	23231001	23232000	1
4	23230001	23231000	0
4	23229001	23230000	1
4	23228001	23229000	1
4	23227001	23228000	0
4	23226001	23227000	0
4	23225001	23226000	2
4	23224001	23225000	0
4	23223001	23224000	1
4	23222001	23223000	3
4	23221001	23222000	1
4	23220001	23221000	1
4	23219001	23220000	0
4	23218001	23219000	1
4	23217001	23218000	3
4	23216001	23217000	0
4	23215001	23216000	0
4	23214001	23215000	0
4	23213001	23214000	0
4	23212001	23213000	2
4	23211001	23212000	2
4	23210001	23211000	0
4	23209001	23210000	0
4	23208001	23209000	0
4	23207001	23208000	0
4	23206001	23207000	2
4	23205001	23206000	0
4	23204001	23205000	1
4	23203001	23204000	0
4	23202001	23203000	2
4	23201001	23202000	0
4	23200001	23201000	0
4	23199001	23200000	0
4	23198001	23199000	2
4	23197001	23198000	0
4	23196001	23197000	0
4	23195001	23196000	0
4	23194001	23195000	0
4	23193001	23194000	0
4	23192001	23193000	1
4	23191001	23192000	2
4	23190001	23191000	1
4	23189001	23190000	0
4	23188001	23189000	2
4	23187001	23188000	3
4	23186001	23187000	1
4	23185001	23186000	0
4	23184001	23185000	0
4	23183001	23184000	0
4	23182001	23183000	1
4	23181001	23182000	0
4	23180001	23181000	0
4	23179001	23180000	0
4	23178001	23179000	0
4	23177001	23178000	1
4	23176001	23177000	1
4	23175001	23176000	1
4	23174001	23175000	2
4	23173001	23174000	0
4	23172001	23173000	0
4	23171001	23172000	0
4	23170001	23171000	1
4	23169001	23170000	2
4	23168001	23169000	0
4	23167001	23168000	0
4	23166001	23167000	0
4	23165001	23166000	1
4	23164001	23165000	1
4	23163001	23164000	1
4	23162001	23163000	0
4	23161001	23162000	0
4	23160001	23161000	0
4	23159001	23160000	0
4	23158001	23159000	0
4	23157001	23158000	0
4	23156001	23157000	2
4	23155001	23156000	1
4	23154001	23155000	3
4	23153001	23154000	1
4	23152001	23153000	0
4	23151001	23152000	0
4	23150001	23151000	0
4	23149001	23150000	0
4	23148001	23149000	0
4	23147001	23148000	0
4	23146001	23147000	1
4	23145001	23146000	0
4	23144001	23145000	3
4	23143001	23144000	0
4	23142001	23143000	0
4	23141001	23142000	0
4	23140001	23141000	1
4	23139001	23140000	2
4	23138001	23139000	0
4	23137001	23138000	4
4	23136001	23137000	1
4	23135001	23136000	1
4	23134001	23135000	0
4	23133001	23134000	1
4	23132001	23133000	1
4	23131001	23132000	0
4	23130001	23131000	0
4	23129001	23130000	1
4	23128001	23129000	1
4	23127001	23128000	1
4	23126001	23127000	2
4	23125001	23126000	2
4	23124001	23125000	0
4	23123001	23124000	1
4	23122001	23123000	1
4	23121001	23122000	0
4	23120001	23121000	0
4	23119001	23120000	0
4	23118001	23119000	0
4	23117001	23118000	0
4	23116001	23117000	0
4	23115001	23116000	0
4	23114001	23115000	0
4	23113001	23114000	0
4	23112001	23113000	0
4	23111001	23112000	0
4	23110001	23111000	0
4	23109001	23110000	1
4	23108001	23109000	3
4	23107001	23108000	1
4	23106001	23107000	1
4	23105001	23106000	2
4	23104001	23105000	2
4	23103001	23104000	0
4	23102001	23103000	1
4	23101001	23102000	1
4	23100001	23101000	1
4	23099001	23100000	2
4	23098001	23099000	2
4	23097001	23098000	2
4	23096001	23097000	2
4	23095001	23096000	1
4	23094001	23095000	3
4	23093001	23094000	1
4	23092001	23093000	2
4	23091001	23092000	2
4	23090001	23091000	2
4	23089001	23090000	1
4	23088001	23089000	1
4	23087001	23088000	2
4	23086001	23087000	0
4	23085001	23086000	2
4	23084001	23085000	0
4	23083001	23084000	3
4	23082001	23083000	0
4	23081001	23082000	4
4	23080001	23081000	4
4	23079001	23080000	0
4	23078001	23079000	2
4	23077001	23078000	2
4	23076001	23077000	1
4	23075001	23076000	2
4	23074001	23075000	1
4	23073001	23074000	1
4	23072001	23073000	1
4	23071001	23072000	1
4	23070001	23071000	1
4	23069001	23070000	3
4	23068001	23069000	1
4	23067001	23068000	0
4	23066001	23067000	1
4	23065001	23066000	0
4	23064001	23065000	1
4	23063001	23064000	0
4	23062001	23063000	0
4	23061001	23062000	0
4	23060001	23061000	0
4	23059001	23060000	0
4	23058001	23059000	0
4	23057001	23058000	2
4	23056001	23057000	0
4	23055001	23056000	0
4	23054001	23055000	1
4	23053001	23054000	0
4	23052001	23053000	1
4	23051001	23052000	0
4	23050001	23051000	2
4	23049001	23050000	0
4	23048001	23049000	1
4	23047001	23048000	0
4	23046001	23047000	0
4	23045001	23046000	0
4	23044001	23045000	0
4	23043001	23044000	1
4	23042001	23043000	0
4	23041001	23042000	1
4	23040001	23041000	1
4	23039001	23040000	1
4	23038001	23039000	0
4	23037001	23038000	0
4	23036001	23037000	2
4	23035001	23036000	0
4	23034001	23035000	1
4	23033001	23034000	0
4	23032001	23033000	0
4	23031001	23032000	1
4	23030001	23031000	2
4	23029001	23030000	1
4	23028001	23029000	0
4	23027001	23028000	0
4	23026001	23027000	1
4	23025001	23026000	0
4	23024001	23025000	0
4	23023001	23024000	2
4	23022001	23023000	2
4	23021001	23022000	0
4	23020001	23021000	1
4	23019001	23020000	0
4	23018001	23019000	1
4	23017001	23018000	1
4	23016001	23017000	1
4	23015001	23016000	1
4	23014001	23015000	4
4	23013001	23014000	1
4	23012001	23013000	3
4	23011001	23012000	0
4	23010001	23011000	1
4	23009001	23010000	1
4	23008001	23009000	0
4	23007001	23008000	2
4	23006001	23007000	0
4	23005001	23006000	0
4	23004001	23005000	2
4	23003001	23004000	0
4	23002001	23003000	1
4	23001001	23002000	0
4	23000001	23001000	0
4	22999001	23000000	0
4	22998001	22999000	0
4	22997001	22998000	1
4	22996001	22997000	0
4	22995001	22996000	1
4	22994001	22995000	0
4	22993001	22994000	1
4	22992001	22993000	1
4	22991001	22992000	1
4	22990001	22991000	1
4	22989001	22990000	1
4	22988001	22989000	0
4	22987001	22988000	1
4	22986001	22987000	0
4	22985001	22986000	2
4	22984001	22985000	2
4	22983001	22984000	1
4	22982001	22983000	0
4	22981001	22982000	0
4	22980001	22981000	0
4	22979001	22980000	1
4	22978001	22979000	0
4	22977001	22978000	1
4	22976001	22977000	1
4	22975001	22976000	1
4	22974001	22975000	4
4	22973001	22974000	2
4	22972001	22973000	1
4	22971001	22972000	1
4	22970001	22971000	1
4	22969001	22970000	3
4	22968001	22969000	0
4	22967001	22968000	0
4	22966001	22967000	0
4	22965001	22966000	0
4	22964001	22965000	0
4	22963001	22964000	0
4	22962001	22963000	0
4	22961001	22962000	1
4	22960001	22961000	1
4	22959001	22960000	2
4	22958001	22959000	2
4	22957001	22958000	0
4	22956001	22957000	0
4	22955001	22956000	0
4	22954001	22955000	0
4	22953001	22954000	0
4	22952001	22953000	0
4	22951001	22952000	0
4	22950001	22951000	0
4	22949001	22950000	0
4	22948001	22949000	0
4	22947001	22948000	0
4	22946001	22947000	0
4	22945001	22946000	0
4	22944001	22945000	0
4	22943001	22944000	0
4	22942001	22943000	0
4	22941001	22942000	0
4	22940001	22941000	0
4	22939001	22940000	0
4	22938001	22939000	2
4	22937001	22938000	0
4	22936001	22937000	0
4	22935001	22936000	0
4	22934001	22935000	1
4	22933001	22934000	2
4	22932001	22933000	1
4	22931001	22932000	0
4	22930001	22931000	1
4	22929001	22930000	0
4	22928001	22929000	1
4	22927001	22928000	0
4	22926001	22927000	1
4	22925001	22926000	0
4	22924001	22925000	1
4	22923001	22924000	0
4	22922001	22923000	0
4	22921001	22922000	1
4	22920001	22921000	1
4	22919001	22920000	2
4	22918001	22919000	0
4	22917001	22918000	0
4	22916001	22917000	1
4	22915001	22916000	3
4	22914001	22915000	0
4	22913001	22914000	1
4	22912001	22913000	0
4	22911001	22912000	0
4	22910001	22911000	0
4	22909001	22910000	0
4	22908001	22909000	0
4	22907001	22908000	1
4	22906001	22907000	2
4	22905001	22906000	2
4	22904001	22905000	1
4	22903001	22904000	0
4	22902001	22903000	0
4	22901001	22902000	1
4	22900001	22901000	1
4	22899001	22900000	0
4	22898001	22899000	0
4	22897001	22898000	1
4	22896001	22897000	2
4	22895001	22896000	0
4	22894001	22895000	1
4	22893001	22894000	0
4	22892001	22893000	0
4	22891001	22892000	0
4	22890001	22891000	0
4	22889001	22890000	0
4	22888001	22889000	0
4	22887001	22888000	1
4	22886001	22887000	2
4	22885001	22886000	0
4	22884001	22885000	0
4	22883001	22884000	0
4	22882001	22883000	1
4	22881001	22882000	0
4	22880001	22881000	0
4	22879001	22880000	0
4	22878001	22879000	1
4	22877001	22878000	0
4	22876001	22877000	0
4	22875001	22876000	1
4	22874001	22875000	0
4	22873001	22874000	0
4	22872001	22873000	1
4	22871001	22872000	1
4	22870001	22871000	0
4	22869001	22870000	0
4	22868001	22869000	1
4	22867001	22868000	0
4	22866001	22867000	0
4	22865001	22866000	0
4	22864001	22865000	0
4	22863001	22864000	0
4	22862001	22863000	0
4	22861001	22862000	2
4	22860001	22861000	0
4	22859001	22860000	0
4	22858001	22859000	0
4	22857001	22858000	2
4	22856001	22857000	0
4	22855001	22856000	0
4	22854001	22855000	2
4	22853001	22854000	1
4	22852001	22853000	0
4	22851001	22852000	1
4	22850001	22851000	0
4	22849001	22850000	0
4	22848001	22849000	0
4	22847001	22848000	0
4	22846001	22847000	0
4	22845001	22846000	0
4	22844001	22845000	1
4	22843001	22844000	0
4	22842001	22843000	0
4	22841001	22842000	0
4	22840001	22841000	0
4	22839001	22840000	0
4	22838001	22839000	1
4	22837001	22838000	1
4	22836001	22837000	2
4	22835001	22836000	0
4	22834001	22835000	0
4	22833001	22834000	1
4	22832001	22833000	0
4	22831001	22832000	0
4	22830001	22831000	0
4	22829001	22830000	0
4	22828001	22829000	0
4	22827001	22828000	0
4	22826001	22827000	0
4	22825001	22826000	0
4	22824001	22825000	0
4	22823001	22824000	0
4	22822001	22823000	1
4	22821001	22822000	0
4	22820001	22821000	0
4	22819001	22820000	1
4	22818001	22819000	0
4	22817001	22818000	1
4	22816001	22817000	1
4	22815001	22816000	1
4	22814001	22815000	0
4	22813001	22814000	0
4	22812001	22813000	2
4	22811001	22812000	0
4	22810001	22811000	0
4	22809001	22810000	0
4	22808001	22809000	0
4	22807001	22808000	0
4	22806001	22807000	0
4	22805001	22806000	0
4	22804001	22805000	0
4	22803001	22804000	0
4	22802001	22803000	2
4	22801001	22802000	2
4	22800001	22801000	1
4	22799001	22800000	3
4	22798001	22799000	1
4	22797001	22798000	0
4	22796001	22797000	1
4	22795001	22796000	2
4	22794001	22795000	0
4	22793001	22794000	0
4	22792001	22793000	1
4	22791001	22792000	1
4	22790001	22791000	1
4	22789001	22790000	0
4	22788001	22789000	1
4	22787001	22788000	1
4	22786001	22787000	2
4	22785001	22786000	1
4	22784001	22785000	4
4	22783001	22784000	0
4	22782001	22783000	1
4	22781001	22782000	2
4	22780001	22781000	3
4	22779001	22780000	0
4	22778001	22779000	1
4	22777001	22778000	0
4	22776001	22777000	3
4	22775001	22776000	2
4	22774001	22775000	1
4	22773001	22774000	1
4	22772001	22773000	0
4	22771001	22772000	4
4	22770001	22771000	2
4	22769001	22770000	0
4	22768001	22769000	1
4	22767001	22768000	2
4	22766001	22767000	0
4	22765001	22766000	1
4	22764001	22765000	1
4	22763001	22764000	1
4	22762001	22763000	0
4	22761001	22762000	0
4	22760001	22761000	0
4	22759001	22760000	0
4	22758001	22759000	0
4	22757001	22758000	0
4	22756001	22757000	0
4	22755001	22756000	0
4	22754001	22755000	0
4	22753001	22754000	3
4	22752001	22753000	2
4	22751001	22752000	0
4	22750001	22751000	1
4	22749001	22750000	0
4	22748001	22749000	2
4	22747001	22748000	1
4	22746001	22747000	0
4	22745001	22746000	0
4	22744001	22745000	2
4	22743001	22744000	1
4	22742001	22743000	3
4	22741001	22742000	4
4	22740001	22741000	2
4	22739001	22740000	1
4	22738001	22739000	2
4	22737001	22738000	1
4	22736001	22737000	0
4	22735001	22736000	1
4	22734001	22735000	0
4	22733001	22734000	3
4	22732001	22733000	1
4	22731001	22732000	1
4	22730001	22731000	0
4	22729001	22730000	1
4	22728001	22729000	0
4	22727001	22728000	1
4	22726001	22727000	1
4	22725001	22726000	2
4	22724001	22725000	0
4	22723001	22724000	0
4	22722001	22723000	0
4	22721001	22722000	1
4	22720001	22721000	3
4	22719001	22720000	0
4	22718001	22719000	0
4	22717001	22718000	0
4	22716001	22717000	0
4	22715001	22716000	0
4	22714001	22715000	0
4	22713001	22714000	0
4	22712001	22713000	0
4	22711001	22712000	0
4	22710001	22711000	0
4	22709001	22710000	0
4	22708001	22709000	0
4	22707001	22708000	0
4	22706001	22707000	1
4	22705001	22706000	1
4	22704001	22705000	1
4	22703001	22704000	4
4	22702001	22703000	0
4	22701001	22702000	0
4	22700001	22701000	0
4	22699001	22700000	3
4	22698001	22699000	2
4	22697001	22698000	0
4	22696001	22697000	0
4	22695001	22696000	1
4	22694001	22695000	2
4	22693001	22694000	1
4	22692001	22693000	0
4	22691001	22692000	0
4	22690001	22691000	0
4	22689001	22690000	0
4	22688001	22689000	1
4	22687001	22688000	0
4	22686001	22687000	0
4	22685001	22686000	0
4	22684001	22685000	1
4	22683001	22684000	0
4	22682001	22683000	0
4	22681001	22682000	0
4	22680001	22681000	0
4	22679001	22680000	0
4	22678001	22679000	0
4	22677001	22678000	1
4	22676001	22677000	2
4	22675001	22676000	0
4	22674001	22675000	1
4	22673001	22674000	0
4	22672001	22673000	0
4	22671001	22672000	0
4	22670001	22671000	0
4	22669001	22670000	0
4	22668001	22669000	0
4	22667001	22668000	2
4	22666001	22667000	0
4	22665001	22666000	0
4	22664001	22665000	0
4	22663001	22664000	4
4	22662001	22663000	0
4	22661001	22662000	0
4	22660001	22661000	0
4	22659001	22660000	0
4	22658001	22659000	1
4	22657001	22658000	2
4	22656001	22657000	2
4	22655001	22656000	2
4	22654001	22655000	1
4	22653001	22654000	0
4	22652001	22653000	0
4	22651001	22652000	1
4	22650001	22651000	0
4	22649001	22650000	1
4	22648001	22649000	1
4	22647001	22648000	0
4	22646001	22647000	0
4	22645001	22646000	1
4	22644001	22645000	0
4	22643001	22644000	1
4	22642001	22643000	0
4	22641001	22642000	0
4	22640001	22641000	2
4	22639001	22640000	1
4	22638001	22639000	2
4	22637001	22638000	0
4	22636001	22637000	2
4	22635001	22636000	1
4	22634001	22635000	2
4	22633001	22634000	1
4	22632001	22633000	1
4	22631001	22632000	0
4	22630001	22631000	1
4	22629001	22630000	0
4	22628001	22629000	2
4	22627001	22628000	0
4	22626001	22627000	0
4	22625001	22626000	0
4	22624001	22625000	0
4	22623001	22624000	0
4	22622001	22623000	0
4	22621001	22622000	1
4	22620001	22621000	0
4	22619001	22620000	0
4	22618001	22619000	4
4	22617001	22618000	1
4	22616001	22617000	0
4	22615001	22616000	0
4	22614001	22615000	0
4	22613001	22614000	0
4	22612001	22613000	0
4	22611001	22612000	0
4	22610001	22611000	0
4	22609001	22610000	0
4	22608001	22609000	0
4	22607001	22608000	0
4	22606001	22607000	2
4	22605001	22606000	0
4	22604001	22605000	3
4	22603001	22604000	1
4	22602001	22603000	1
4	22601001	22602000	0
4	22600001	22601000	1
4	22599001	22600000	0
4	22598001	22599000	0
4	22597001	22598000	0
4	22596001	22597000	0
4	22595001	22596000	1
4	22594001	22595000	1
4	22593001	22594000	0
4	22592001	22593000	1
4	22591001	22592000	0
4	22590001	22591000	1
4	22589001	22590000	2
4	22588001	22589000	1
4	22587001	22588000	0
4	22586001	22587000	0
4	22585001	22586000	2
4	22584001	22585000	0
4	22583001	22584000	2
4	22582001	22583000	1
4	22581001	22582000	1
4	22580001	22581000	2
4	22579001	22580000	0
4	22578001	22579000	0
4	22577001	22578000	0
4	22576001	22577000	2
4	22575001	22576000	0
4	22574001	22575000	0
4	22573001	22574000	1
4	22572001	22573000	0
4	22571001	22572000	1
4	22570001	22571000	0
4	22569001	22570000	0
4	22568001	22569000	0
4	22567001	22568000	0
4	22566001	22567000	2
4	22565001	22566000	0
4	22564001	22565000	0
4	22563001	22564000	1
4	22562001	22563000	2
4	22561001	22562000	1
4	22560001	22561000	0
4	22559001	22560000	0
4	22558001	22559000	0
4	22557001	22558000	0
4	22556001	22557000	0
